PhraseID	Text
12_gourmet_pos_28	 On  the  paper  tea  packet  , 
12_gourmet_pos_29	 Tazo  writes  , 
12_gourmet_pos_30	" ""a  traditional  Chinese  green  tea  with  a  delicate  fresh  taste  and  a  light  green  liquor  .  """""" "
12_gourmet_pos_31	 This  is  the  perfect  way  to  describe  this  tea  ! 
12_gourmet_pos_32	" ""On  their  web  site  ,  Tazo  describes  the  flavor  profile  of  China  Green  Tips  as  """"  grassy  ,  vegetative  ,  sweet  ,  ricey  """"  ."" "
12_gourmet_pos_33	" ""Tazo  describes  the  aroma  as  """"  vegetative  ,  popcorn  """"  ."" "
12_gourmet_pos_34	 I  would  rate  this  tea  ,  and  Tazo  in  general  ,  as  very  good  --  better  than  premium  teas  like  Stash  or  Celestial  Seasonings  -- 
12_gourmet_pos_35	 but  not  as  good  as  Numi  or  Aspen  . 
12_gourmet_pos_36	 Still  ,  this  tea  is  excellent  ,  so  I  'm  breaking  my  tradition  with  Tazo  teas 
12_gourmet_pos_37	 and  giving  it  five  stars  . 
12_gourmet_pos_38	 If  you  enjoy  super  premium  teas  , 
12_gourmet_pos_39	 and  are  stuck  with  Tazo  for  some  reason  ,  choose  China  Green  Tips 
12_gourmet_pos_40	 and  you  will  be  quite  satisfied  . 
12_gourmet_pos_41	 I  ca  n't  honestly  say  that 
12_gourmet_pos_42	 about  any  other  Tazo  tea  . 
12_gourmet_pos_43	\*\*\*\*
7_gourmet_pos_1	\*\*\*\*\*
7_gourmet_pos_2	 Tazo  's  China  Green  Tips  Green  Tea  is  a  slightly  stronger  green  tea  than  Tazo  's  Zen  , 
7_gourmet_pos_3	 and  I  liked 
7_gourmet_pos_4	" ""that  it  does  n't  contain  Tazo  's  omnipresent  """"  natural  flavors  """""" "
7_gourmet_pos_5	 that  almost  all  of  their  other  teas  contain  , 
7_gourmet_pos_6	 which  to  me  is  not  an  advantage  . 
7_gourmet_pos_7	" ""I  like  a  natural  ,  real  taste  with  real  ingredients  sans  vague  """"  natural  flavors  """""" "
7_gourmet_pos_8	 and  sans  flavorings  ,  sans  essences  ,  etc  . 
7_gourmet_pos_9	 China  Green  Tips  delivers  this  in  a  cleaner  ,  purer  way  than  Tazo  's  other  teas  . 
7_gourmet_pos_10	 I  liked  this  green  tea  ! 
7_gourmet_pos_11	 The  ingredients  in  China  Green  Tips  are  simply  spring-harvested  green  teas  from  China  . 
7_gourmet_pos_12	 It  contains  caffeine  . 
7_gourmet_pos_13	 Note  that  this  review  is  for  the  loose  tea  leaves 
7_gourmet_pos_14	 -LRB-  in  other  words  ,  no  tea  bags  !  -RRB-  . 
7_gourmet_pos_15	 Tazo  is  an  interesting  company 
7_gourmet_pos_16	 that  makes  only  super  premium  teas  . 
7_gourmet_pos_17	 They  are  socially  responsible  , 
7_gourmet_pos_18	" ""based  in  Portland  ,  and  have  the  motto  ,  """"  The  Reincarnation  of  Tea  """"  ."" "
7_gourmet_pos_19	 Tazo  is  owned  by  Starbucks  . 
7_gourmet_pos_20	 Their  web  site  is  fun  and  quirky  ,  with  a  Zen-type  focus  ,  definitely  worth  checking  out  . 
7_gourmet_pos_21	 It  is  unclear  , 
7_gourmet_pos_22	 though  ,  from  their  web  site  , 
7_gourmet_pos_23	 how  many  of  their  ingredients  are  organic  or  kosher  , 
7_gourmet_pos_24	" ""and  they  do  use  some  """"  natural  flavors  """""" "
7_gourmet_pos_25	 in  their  teas 
7_gourmet_pos_26	--
7_gourmet_pos_27	 this  wording  seems  a  little  vague  and  unnecessary  for  a  super  premium  tea  . 
7_gourmet_pos_28	" ""China  Green  Tips  has  none  of  these  """"  natural  flavors  """""" "
7_gourmet_pos_29	 and  it  shows  in  the  quality  and  cleanliness  of  the  tea  experience  . 
7_gourmet_pos_30	 On  the  accompanying  information  with  the  product  , 
7_gourmet_pos_31	 Tazo  writes  , 
7_gourmet_pos_32	" ""a  traditional  Chinese  green  tea  with  a  delicate  fresh  taste  and  a  light  green  liquor  .  """""" "
7_gourmet_pos_33	 This  is  the  perfect  way  to  describe  this  tea  ! 
7_gourmet_pos_34	" ""On  their  web  site  ,  Tazo  describes  the  flavor  profile  of  China  Green  Tips  as  """"  grassy  ,  vegetative  ,  sweet  ,  ricey  """"  ."" "
7_gourmet_pos_35	" ""Tazo  describes  the  aroma  as  """"  vegetative  ,  popcorn  """"  ."" "
7_gourmet_pos_36	 I  would  rate  this  tea  ,  and  Tazo  in  general  ,  as  very  good  --  better  than  premium  teas  like  Stash  or  Celestial  Seasonings  -- 
7_gourmet_pos_37	 but  not  as  good  as  Numi  or  Aspen  . 
7_gourmet_pos_38	 Still  ,  this  tea  is  excellent  ,  so  I  'm  breaking  my  tradition  with  Tazo  teas 
7_gourmet_pos_39	 and  giving  it  five  stars  . 
7_gourmet_pos_40	 If  you  enjoy  super  premium  teas  , 
7_gourmet_pos_41	 and  are  stuck  with  Tazo  for  some  reason  ,  choose  China  Green  Tips 
7_gourmet_pos_42	 and  you  will  be  quite  satisfied  . 
7_gourmet_pos_43	 I  ca  n't  honestly  say  that 
7_gourmet_pos_44	 about  any  other  Tazo  tea  . 
7_gourmet_pos_45	\*\*\*\*
12_kitchen_neg_1	 I  `  ve  bought  a  number  of  Oxo  kitchen  accessories  ,  and  found  them  to  be  sturdy  ,  remarkably  well  designed  , 
12_kitchen_neg_2	 and  easy  to  use  . 
12_kitchen_neg_3	 Unfortunately  ,  this  timer  is  an  exception  . 
12_kitchen_neg_4	 It  has  the  usual  features  typical  of  timers  at  this  price  point  : 
12_kitchen_neg_5	 clock  plus  timer  ,  ten  number  keys  for  input  ,  memory  ,  etc  . 
12_kitchen_neg_6	 But  instead  of  being  flat  with  a  magnet  on  the  back 
12_kitchen_neg_7	 so  it  can  fall  off  the  refrigerator  like  other  timers  , 
12_kitchen_neg_8	 it  's  round  like  a  traditional  wind-up  kitchen  timer  . 
12_kitchen_neg_9	 It  's  solid-feeling 
12_kitchen_neg_10	 and  has  nice  non-skid  feet  on  the  bottom  . 
12_kitchen_neg_11	 The  problem  is  the  display  . 
12_kitchen_neg_12	 It  's  horrible  . 
12_kitchen_neg_13	 For  three  reasons  : 
12_kitchen_neg_14	 First  ,  the  numbers  are  small  --  smaller  than  any  other  timer 
12_kitchen_neg_15	 I  `  ve  seen  . 
12_kitchen_neg_16	" ""They  `  re  about  1\/4  """"  high  ,"" "
12_kitchen_neg_17	 half  or  less  the  size  of  those  on  comparable  timers  . 
12_kitchen_neg_18	" ""Second  ,  the  numbers  are  recessed  1\/8  """"  or  more  beneath  a  clear  plastic  cover  ,  not  on  the  surface"" "
12_kitchen_neg_19	 --  it  's  dark  in  there  and  feels  like  looking  down  a  well  . 
12_kitchen_neg_20	 It  desperately  needs  a  backlight  , 
12_kitchen_neg_21	 but  there  is  none  . 
12_kitchen_neg_22	 Unless  the  light  source  is  shining  directly  into  the  display  , 
12_kitchen_neg_23	 there  's  a  large  dark  shadow 
12_kitchen_neg_24	 covering  part  of  the  numbers  . 
12_kitchen_neg_25	 But  that  causes  the  third  problem  : 
12_kitchen_neg_26	 The  clear  plastic  cover  over  the  numbers  is  both  curved  and  highly  reflective  , 
12_kitchen_neg_27	 and  it  's  virtually  impossible  to  arrange  things  so  that  there  is  n't  a  reflection 
12_kitchen_neg_28	 shining  back  into  your  eyes  . 
12_kitchen_neg_29	 The  bottom  line  is  that  I  have  to  fiddle  around  to  get  the  timer  ,  the  light  source  ,  and  myself  into  a  position 
12_kitchen_neg_30	 where  I  can  read  the  small  ,  dark  ,  shadowed  , 
12_kitchen_neg_31	 and  reflective  display  . 
12_kitchen_neg_32	 Not  what  I  need 
12_kitchen_neg_33	 when  I  'm  trying  to  cook  . 
12_kitchen_neg_34	 It  's  just  not  worth  it  . 
12_kitchen_neg_35	 Since  I  have  several  other  timers  with  displays 
12_kitchen_neg_36	 I  do  n't  have  to  strain  to  read  , 
12_kitchen_neg_37	 I  use  this  one  as  a  paperweight  . 
12_kitchen_neg_38	 I  'd  have  to  say 
12_kitchen_neg_39	 it  works  very  well  . 
12_kitchen_neg_40	 I  just  do  n't  understand 
12_kitchen_neg_41	 how  Oxo  managed  to  let  such  a  flawed  design  out  the  door 
7_kitchen_neg_1	 When  I  ordered  this  product  , 
7_kitchen_neg_2	 it  had  a  4  star  average  rating  - 
7_kitchen_neg_3	 how  that  happened  is  beyond  me  . 
7_kitchen_neg_4	 Were  a  zero  star  rating  available  ,  this  product  would  n't  even  deserve  the  string  of  uncolored  stars  ! 
7_kitchen_neg_5	 I  purchased 
7_kitchen_neg_6	 it  , 
7_kitchen_neg_7	thinking
7_kitchen_neg_8	" ""it  would  certainly  do  better  than  the  plastic  """"  freebie  """"  grinder"" "
7_kitchen_neg_9	 that  came  with  some  peppercorns  about  a  year  ago  . 
7_kitchen_neg_10	 After  many  refills  , 
7_kitchen_neg_11	 that  all-plastic  grinder  has  finially  started  to  wear  out 
7_kitchen_neg_12	 and  peppercorns  get 
7_kitchen_neg_13	" ""stuck  in  the  """"  gears  """"  ,  the  grinder  has  started  to  squeak  and  spits  out  chunks  of  pepper  ."" "
7_kitchen_neg_14	 So  I  order  this  one  --  it  's  attractive  ,  low\/mid  priced 
7_kitchen_neg_15	 and  offers  a  warranty  against  wearing  out  -- 
7_kitchen_neg_16	 and  guess  what  ? 
7_kitchen_neg_17	 I  'm  still  using  the  plastic  worn-out  grinder  ! 
7_kitchen_neg_18	 This  MIU  grinder  was  a  total  waste  of  money  and  I  just  ca  n't  bear  to  listen  to  it  squeal 
7_kitchen_neg_19	 when  I  attempt 
7_kitchen_neg_20	 to  use  it  . 
7_kitchen_neg_21	 Its  adjustement  is  loose  enough  , 
7_kitchen_neg_22	 that  's  not  the  problem  . 
7_kitchen_neg_23	 What  good  's  a  lifetime  warranty  against  wearing  out  if  I  'm  not  going  to  use  the  grinder  at  all  ? 
7_kitchen_neg_24	 Now  I  'm  stuck  with  it  , 
7_kitchen_neg_25	 unless  I  want  to  pay  to  ship  it  back 
7_kitchen_neg_26	 and  lose  free  shipping  discount  on  the  original  order  ,  so  basically  ,  I  may  could  get  a  few  bucks  back  . 
7_kitchen_neg_27	 Which  is  probably  what  I  `  ll  do 
7_kitchen_neg_28	 because  this  grinder  is  n't  worth  2  cents  ! 
7_kitchen_neg_29	 I  would  n't  even  give  the  thing  away  . 
7_kitchen_neg_30	 Maybe  pepper  grinders  are  one  of  those  things  you  just  need  to  feel  and  buy  in  person  . 
7_kitchen_neg_31	 I  `  ll  certainly  not  purchase  another  one  online  . 
7_kitchen_neg_32	 If  you  like  the  sound  of  fingernails 
7_kitchen_neg_33	 scratching  a  chalkboard  ,  buy  this  grinder  . 
7_kitchen_neg_34	 Buy  a  second  one  for  your  salt 
7_kitchen_neg_35	 while  you  `  re  at  it  . 
7_kitchen_neg_36	 You  `  ll  love  'em  ! 
7_kitchen_neg_37	 -LRB-  Update  1  month  later  -  I  tried 
7_kitchen_neg_38	 to  give  this  thing  a  chance 
7_kitchen_neg_39	 and  the  god-awful  squealing  is  becoming  less  consistent  . 
7_kitchen_neg_40	 Which  might  be  even  worse  , 
7_kitchen_neg_41	 as  it  now  takes  me  by  surprise  as  it  lets  out  a  high-pitched  jag  every  so  often  . 
7_kitchen_neg_42	 It  's  gotten  quite  worse  ,  however  , 
7_kitchen_neg_43	 with  spitting  out  various  sized  chunks  of  peppercorn  .  .  . 
7_kitchen_neg_44	 from  fine 
7_kitchen_neg_45	 grind  to  quarter-corn  sized  pieces 
7_kitchen_neg_46	 in  a  few  turns  . 
7_kitchen_neg_47	 Not  recommended  at  all  . 
7_kitchen_neg_48	 I  might  try  switching  it  over  to  salt  ,  maybe  it  can  handle  that  better  . 
11_kitchen_pos_1	 I  normally  do  n't  write  reviews  .  .  . 
11_kitchen_pos_2	 but  after  owning  several  toasters  in  the  past  , 
11_kitchen_pos_3	 and  being  very  disappointed  , 
11_kitchen_pos_4	 I  just  had  to  write  about  this  one  . 
11_kitchen_pos_5	 I  owned  an  old  Toastmaster  4  slice  toaster  for  about  20  years  . 
11_kitchen_pos_6	 It  never  did  brown  evenly  ,  but  was  a  workhorse 
11_kitchen_pos_7	 until  finally  the  bread  crumb  tray  broke  . 
11_kitchen_pos_8	 Got  my  money  's  worth  . 
11_kitchen_pos_9	 I  have  done  a  lot  of  research  on  toasters  on  epinions  ,  amazon  ,  and  others  .  .  . 
11_kitchen_pos_10	 and  many  people  have  n't  been  very  happy  with  toasters 
11_kitchen_pos_11	 they  have  bought 
11_kitchen_pos_12	 costing  nearly  $  300.00 
11_kitchen_pos_13	 -LRB-  dualit  -RRB-  . 
11_kitchen_pos_14	 Toastmaster  ,  GE  ,  Rival  ,  Dualit  ,  most  Kitchenaid  and  Sunbeam  models  were  poorly  rated  . 
11_kitchen_pos_15	 I  found  one  review  on  this  Sunbeam 
11_kitchen_pos_16	 -LRB-  this  is  their  top  of  the  line  model  ,  the  chrome  and  black  model  costs  more  , 
11_kitchen_pos_17	 but  currently  not  in  production  .  -RRB- 
11_kitchen_pos_18	 and  the  person  really  really  liked  it  . 
11_kitchen_pos_19	 So  I  ordered  this  from  Amazon  directly  ,  this  was  the  VERY  lowest  price 
11_kitchen_pos_20	 I  could  find  . 
11_kitchen_pos_21	 Order  something  else  so 
11_kitchen_pos_22	 as  to  get  their  free  shipping 
11_kitchen_pos_23	 -LRB-  over  $  25.00  -RRB- 
11_kitchen_pos_24	 So  what  happened 
11_kitchen_pos_25	 when  I  got  it  . 
11_kitchen_pos_26	 Got  the  toaster  .  .  . 
11_kitchen_pos_27	 plugged  it  in  .  .  . 
11_kitchen_pos_28	 dropped  two  slices  of  bread  in  , 
11_kitchen_pos_29	 and  excitedly 
11_kitchen_pos_30	 waited  for  my  toast  . 
11_kitchen_pos_31	 A  few  minutes  passed  .  .  . 
11_kitchen_pos_32	 then  .  .  POP 
11_kitchen_pos_33	 its  done  .  .  .  or  so  I  thought  . 
11_kitchen_pos_34	 When  the  toast  came  out  .  .  . 
11_kitchen_pos_35	 it  was  brown  only  on  one  side  the  other  side  poorly  toasted  . 
11_kitchen_pos_36	 This  goes  for  BOTH  slices  . 
11_kitchen_pos_37	 Right  then  and  there  I  was  ready  to  send  this  thing  back  . 
11_kitchen_pos_38	 Well  .  .  .  had  been  busy  that  week 
11_kitchen_pos_39	 and  continued  using  it  day 
11_kitchen_pos_40	 after  day  .  .  . 
11_kitchen_pos_41	 Each  day  was  as  disappointing  as  the  first  .  .  . 
11_kitchen_pos_42	 THEN  .  .  . 
11_kitchen_pos_43	 after  a  little  over  a  week  .  .  . 
11_kitchen_pos_44	 The  bread  started  toasting  .  .  .  uh  .  . 
11_kitchen_pos_45	 well  PERFECTLY 
11_kitchen_pos_46	 After  owning  this  for  nearly  4  months  .  .  . 
11_kitchen_pos_47	 it  still  browns  evenly  on  BOTH  sides  of  each  piece  of  bread  ,  crisp  on  the  outside  ,  soft  on  the  inside  . 
11_kitchen_pos_48	 I  do  n't  know 
11_kitchen_pos_49	 why  it  started  working  right  .  .  .  would  n't  think 
11_kitchen_pos_50	" ""that  it  would  need  to  be  """"  broken  in  """""" "
11_kitchen_pos_51	 to  work  right  . 
11_kitchen_pos_52	 I  am  so  glad 
11_kitchen_pos_53	 that  I  did  n't  send  this  back  right  after  the  first  several  toastings  .  .  . 
11_kitchen_pos_54	 Procrastinating  worked  out  in  my  best  interest  ,  for  the  first  time  . 
11_kitchen_pos_55	 I  have  not  tried  Bagels  in  this  .  .  . 
11_kitchen_pos_56	 do  n't  like  bagels  .  .  . 
11_kitchen_pos_57	 but  it  does  well  for  what  I  bought  it  for  . 
11_kitchen_pos_58	 I  think 
11_kitchen_pos_59	 the  style  is  rather  funky  , 
11_kitchen_pos_60	 but  many  people  have  liked  its  looks  . 
11_kitchen_pos_61	 If  this  toaster  works  for  you  as  good 
11_kitchen_pos_62	 as  it  has  for  me  .  .  . 
11_kitchen_pos_63	 I  think 
11_kitchen_pos_64	 you  will  like  it  !  !  ! 
11_kitchen_pos_65	 If  it  does  n't  work  well  right  out  of  the  box  .  .  . 
11_kitchen_pos_66	 you  might  give  it  a  few  days  .  .  . 
11_kitchen_pos_67	 maybe  the  toast  fairy  will  bless  you  too  . 
18_kitchen_pos_1	 I  had  a  Pampered  Chef  sprayer 
18_kitchen_pos_2	 that  I  loved  , 
18_kitchen_pos_3	 but  it  got  clogged  and  stopped  working  after  2  or  3  years  . 
18_kitchen_pos_4	 I  should  have  tried  harder  to  find  a  Pampered  Chef  rep  to  buy  another  one  ,  the  Pampered  Chef  one  works  better  than  this  one  . 
18_kitchen_pos_5	 However  , 
18_kitchen_pos_6	 this  is  not  a  horrible  product  . 
18_kitchen_pos_7	 One  drawback  compared  to  the  Pampered  Chef  one  is  that  you  ca  n't  see  through  this  one  to  see 
18_kitchen_pos_8	 how  high  the  oil  level  is  . 
18_kitchen_pos_9	 You  want  to  fill  it  just  a  bit  higher  than  halfway  , 
18_kitchen_pos_10	and
18_kitchen_pos_11	 when  it  is  less  than  1\/3  full  you  need 
18_kitchen_pos_12	 to  fill  it  back  up  or  it  wo  n't  work  as  well  . 
18_kitchen_pos_13	 This  unit  is  even  more  finicky  than  the  Pampered  Chef  one  about  the  level  , 
18_kitchen_pos_14	 it  almost  wo  n't  spray  if  the  level  is  too  low  . 
18_kitchen_pos_15	 But  since  you  ca  n't  see  through  it  , 
18_kitchen_pos_16	 even  holding  it  up  to  the  light  , 
18_kitchen_pos_17	 you  have  to  look  down  in  and  estimate 
18_kitchen_pos_18	 how  high  it  is  . 
18_kitchen_pos_19	 The  reflective  coating  inside  makes  it  very  hard  to  see 
18_kitchen_pos_20	 how  high  it  really  is  . 
18_kitchen_pos_21	 You  do  n't  want  to  fill  it  all  the  way  up  ,  either  . 
18_kitchen_pos_22	 Then  , 
18_kitchen_pos_23	 you  need 
18_kitchen_pos_24	 to  pump  it  more 
18_kitchen_pos_25	 than  the  Pampered  Chef  one  needed  to  be  pumped  . 
18_kitchen_pos_26	 This  one  sprays  a  very  fine  spray  ,  finer  than  the  Pampered  Chef  one  . 
18_kitchen_pos_27	 And  it  sprays  quite  nicely  if  you  have  the  correct  level  of  oil  in  there  . 
18_kitchen_pos_28	 I  think 
18_kitchen_pos_29	 I  know 
18_kitchen_pos_30	 why  my  old  one  got  clogged  . 
18_kitchen_pos_31	 So  I  'm  trying  something  new  : 
18_kitchen_pos_32	 each  time  I  'm  done  , 
18_kitchen_pos_33	 before  I  put  it  away  , 
18_kitchen_pos_34	 I  twist  the  screw  on  cap  around  the  nozzle 
18_kitchen_pos_35	 and  release  the  pressure  . 
18_kitchen_pos_36	 I  think 
18_kitchen_pos_37	 if  you  leave  it  pressured  up  all  the  time  , 
18_kitchen_pos_38	 like  I  did  with  my  old  one  , 
18_kitchen_pos_39	 it  damages  the  nozzle  over  time  . 
18_kitchen_pos_40	 But  time  will  tell  if  I  'm  right  . 
18_kitchen_pos_41	 Another  tip  --  do  n't  fill  it  with  anything  but  olive  oil  . 
18_kitchen_pos_42	 Other  oils  evaporate 
18_kitchen_pos_43	 and  leave  a  sticky\/greasy  feeling  on  the  outside  of  the  sprayer  . 
18_kitchen_pos_44	 You  know 
18_kitchen_pos_45	 what  I  mean  if  you  use  vegetable  oil  for  stovetop  cooking  a  lot  , 
18_kitchen_pos_46	 you  get  that  greasy  feeling  on  things  that  you  leave  near  the  stove  or  that  hang  over  it  . 
18_kitchen_pos_47	 Olive  oil  does  n't  do  that  , 
18_kitchen_pos_48	 that  's  why  I  now  do  n't  use  anything  else  on  my  stovetop 
18_kitchen_pos_49	 -LRB-  except  sometimes  peanut  oil  for  stir  frying  -RRB-  . 
18_kitchen_pos_50	 This  type  of  sprayer  will  work  much  better  if  you  just  use  Olive  Oil  in  it  ,  trust  me  . 
18_kitchen_pos_51	 But  if  you  have  a  choice  ,  go  find  a  Pampered  Chef  rep  and  by  their  sprayer  . 
18_kitchen_pos_52	 It  's  cheaper  and  better  quality 
