PhraseID	Text
4_gourmet_pos_24	 Their  ingredients  include  : 
4_gourmet_pos_25	 black  tea  ,  green  tea  ,  hibiscus  flowers  ,  chamomile  flowers  ,  lemongrass  ,  citric  acid  ,  natural  flavors  ,  spearmint  leaves  ,  blackberry  leaves  ,  cinnamon  ,  rooibos  ,  ginger  root  ,  rose 
4_gourmet_pos_26	 hips  ,  orange  peel  ,  rose  petals  ,  licorice  root  ,  safflower  ,  black  pepper  ,  lemon  verbena  leaves  ,  cardamom  ,  cloves  ,  peppermint  leaves  ,  chicory  ,  sarsaparilla  root  ,  lemon  balm  leaf  ,  star  anise  ,  and  red  poppy  flowers  . 
4_gourmet_pos_27	 Tazo  is  an  interesting  company 
4_gourmet_pos_28	 that  makes  only  super  premium  teas  . 
4_gourmet_pos_29	 They  are  socially  responsible  , 
4_gourmet_pos_30	" ""based  in  Portland  ,  and  have  the  motto  ,  """"  The  Reincarnation  of  Tea  """"  ."" "
4_gourmet_pos_31	 Tazo  is  owned  by  Starbucks  . 
4_gourmet_pos_32	 Their  web  site  is  fun  and  quirky  ,  with  a  Zen-type  focus  ,  definitely  worth  checking  out  . 
4_gourmet_pos_33	 It  is  unclear  , 
4_gourmet_pos_34	 though  ,  from  their  web  site  , 
4_gourmet_pos_35	 how  many  of  their  ingredients  are  organic  or  kosher  , 
4_gourmet_pos_36	" ""and  they  do  use  some  """"  natural  flavors  """""" "
4_gourmet_pos_37	 in  their  teas 
4_gourmet_pos_38	--
4_gourmet_pos_39	 this  wording  seems  a  little  vague  for  a  super  premium  tea  . 
4_gourmet_pos_40	 In  general 
4_gourmet_pos_41	 I  'm  not  a  big  fan  of  tea  with  flavorings  added  , 
4_gourmet_pos_42	 preferring  the  subtleness  and  authentic  taste  of  the  real  thing  . 
4_gourmet_pos_43	 Overall  ,  the  green  teas  seem  good  . 
4_gourmet_pos_44	 The  herbal  infusions  are  fine  . 
4_gourmet_pos_45	 The  black  teas  tend  to  turn  bitter  if  you  do  n't  brew  them  very  briefly  .  .  . 
4_gourmet_pos_46	 even  then  they  have  bitter  overtones  . 
4_gourmet_pos_47	 Tazo  's  assortment  ,  and  Tazo  teas  in  general  ,  are  fine  --  better  than  premium  teas  like  Stash  or  Celestial  Seasonings  -- 
4_gourmet_pos_48	 but  not  anywhere  near  as  good  as  Numi  ,  or  Aspen  ,  or  other  super  premium  teas 
4_gourmet_pos_49	" ""made  with  only  """"  real  """"  ingredients  and  minus  all  of  the  flavorings  ."" "
4_gourmet_pos_50	 I  'm  more  used  to  these  high  quality  teas  , 
4_gourmet_pos_51	 which  Tazo  attempts  to  be  , 
4_gourmet_pos_52	 but  disappoints  .  .  . 
4_gourmet_pos_53	 so  overall  Tazo  Assorted  gets  a  3.5  to  a  4  . 
4_gourmet_pos_54	 For  this  review  , 
4_gourmet_pos_55	 I  'm  rounding  up  , 
4_gourmet_pos_56	 since  so  many  people  seem  to  enjoy  these  teas  , 
4_gourmet_pos_57	 and  I  'm  in  the  clear  minority  . 
4_gourmet_pos_58	 If  your  tea  experience  so  far  is  drinking  commercial  teas  of  a  lower  quality  ,  no  doubt  Tazo  's  teas  will  appeal  to  you  , 
4_gourmet_pos_59	 as  they  are  a  great  improvement  . 
4_gourmet_pos_60	 They  have  a  lot  of  variety  and  many  interesting  tea  experiences  . 
4_gourmet_pos_61	 If  you  do  n't  enjoy  Tazo  's  teas  ,  though  ,  know 
4_gourmet_pos_62	 that  there  are  many  ,  many  teas  made  with  all  real  ingredients  ,  teas 
4_gourmet_pos_63	 that  cost  only  a  fraction  more  , 
4_gourmet_pos_64	 that  may  be  just  the  thing 
4_gourmet_pos_65	 you  were  looking  for  . 
4_gourmet_pos_66	\*\*\*
19_kitchen_neg_1	 The  vacuum  has  great  suction  . 
19_kitchen_neg_2	 However  ,  suction  is  the  only  good  quality  about  this  vacuum  . 
19_kitchen_neg_3	 I  purchased  this  vacuum  at  Sears 
19_kitchen_neg_4	 and  got  a  good  discount  during  their  vacuum  sale  . 
19_kitchen_neg_5	 But  I  have  gone  through  3  of  these  vacuums 
19_kitchen_neg_6	 and  have  returned  or  plan  on  returning  each  one  . 
19_kitchen_neg_7	 The  1st  vacuum  got 
19_kitchen_neg_8	 so  much  dirt  stuck  behind  and  in  the  hepa  filter  ,  the  vacuum  started  making  a  sound  like  it  was  going  to  break  . 
19_kitchen_neg_9	 The  2nd  vacuum  had  a  handle 
19_kitchen_neg_10	 that  was  assembled  badly  so  with  each  forward 
19_kitchen_neg_11	 and  backward  pass  the  handle  felt  like  it  was  going  to  come  off  . 
19_kitchen_neg_12	 This  vacuum  is  hard  to  push  . 
19_kitchen_neg_13	 You  have  to  put  the  carpet 
19_kitchen_neg_14	 setting  at  close  to  high  for  low  carpeting  . 
19_kitchen_neg_15	 On  hard  surfaces  the  vacuum  is  hard  to  push  too  ! 
19_kitchen_neg_16	 This  vacuum  has  a  large  dust  cup  with  2  sections  . 
19_kitchen_neg_17	" ""The  small  compartment  in  the  back  of  the  dust  cup  is  -LRB-  1  """""" "
19_kitchen_neg_18	" ""high  X  5  """""" "
19_kitchen_neg_19	" ""wide  X  6  """""" "
19_kitchen_neg_20	 deep  -RRB-  for  the  dirt  . 
19_kitchen_neg_21	 The  large  front  section  collects  the  hair  ,  crumbs  and  other  larger  things  you  pick  up  off  the  floor  in  your  home  ,  however  dirt  and  fine  particulate  dust  is  what  I  collect  in  my  vacuum  , 
19_kitchen_neg_22	 and  Hoover  only  gives  you  that  little  compartment  for  the  dirt 
19_kitchen_neg_23	 so  it  gets  caught  in  the  vacuum  behind  the  hepa  filter  . 
19_kitchen_neg_24	 You  spend  more  time  cleaning  out  the  vacuum 
19_kitchen_neg_25	 than  you  do  vacuuming  your  carpet  . 
19_kitchen_neg_26	 Today  I  had  to  pick  up  the  vacuum 
19_kitchen_neg_27	 and  shake  it  over  the  trash 
19_kitchen_neg_28	 can  to  get  most  of  the  dirt  out  from  behind  the  hepa  filter  . 
19_kitchen_neg_29	 Even  my  husband  noticed  that  this  vacuum  takes  too  much  time  to  empty  and  clean  out  . 
19_kitchen_neg_30	 Yes  lots  of  dirt  falls  onto  the  vacuum 
19_kitchen_neg_31	 when  you  remove  the  dust  cup 
19_kitchen_neg_32	 and  is  messy  to  clean  up  . 
19_kitchen_neg_33	 I  have  tried  Kenmore  ,  Eureka  ,  and  Fantom  in  the  past  . 
19_kitchen_neg_34	 I  plan  on  returning  the  3rd  vacuum 
19_kitchen_neg_35	 once  I  get  my  Dyson 
19_kitchen_neg_36	 I  purchased  from  HSN 
2_kitchen_neg_1	 Well  after  reading  the  reviews  of  this  vacuum  , 
2_kitchen_neg_2	 I  decided  to  give  it  a  try  . 
2_kitchen_neg_3	 I  have  had  it  a  month  now  and  I  have  to  say 
2_kitchen_neg_4	 that  I  am  sorry 
2_kitchen_neg_5	 I  bought  this  behemoth  . 
2_kitchen_neg_6	 Right  out  of  the  box 
2_kitchen_neg_7	 and  trying  it  for  the  first  time  I  noticed  things 
2_kitchen_neg_8	 that  I  did  n't  like  . 
2_kitchen_neg_9	 I  thought  I  'd  give  it  some  time  though  and  hoped 
2_kitchen_neg_10	 I  could  adjust  . 
2_kitchen_neg_11	 Here  is  what  I  found  : 
2_kitchen_neg_12	 1  .  The  vacuum  is  very  heavy 
2_kitchen_neg_13	 as  other  reviewers  have  stated  . 
2_kitchen_neg_14	 2  .  Worse  than  the  vacuum 
2_kitchen_neg_15	 being  heavy  , 
2_kitchen_neg_16	 the  darn  thing  is  really  hard  to  push  . 
2_kitchen_neg_17	 Even  on  hard  smooth  surfaces 
2_kitchen_neg_18	 it  's  hard  to  push  . 
2_kitchen_neg_19	 I  have  not  figured  out  yet  what  the  heck  would  cause  it  to  have  so  much  drag  . 
2_kitchen_neg_20	 For  it  to  drag  on  hard  surfaces  , 
2_kitchen_neg_21	 it  must  be  a  design  flaw  . 
2_kitchen_neg_22	 3  .  The  on\/off  power  switch  is  foot 
2_kitchen_neg_23	 operated  . 
2_kitchen_neg_24	 Not  a  terrible  thing 
2_kitchen_neg_25	 but  Dirt  Devil  decided  to  put  the  darn  thing  out  of  view 
2_kitchen_neg_26	 and  hidden  by  the  accessory  carriage  . 
2_kitchen_neg_27	 On  my  first  time  of  vacuuming  I  accidentally  ran  over  a  sock 
2_kitchen_neg_28	 and  it  got  caught  in  the  floor  brush  . 
2_kitchen_neg_29	 While  the  brush  belt  was  smoking  I  fumbled  around  for  the  damn  power  switch  . 
2_kitchen_neg_30	 I  finally  had  to  reach  down 
2_kitchen_neg_31	 and  press  the  switch  by  hand 
2_kitchen_neg_32	 because  I  could  n't  find  it  by  looking  down  . 
2_kitchen_neg_33	 It  must  have  taking  me  eight  to  ten  seconds  to  finally  turn  the  thing  off  . 
2_kitchen_neg_34	 Unfortunately  ,  the  damage  was  done  . 
2_kitchen_neg_35	 The  belt  snapped  . 
2_kitchen_neg_36	 How  nice  . 
2_kitchen_neg_37	 I  really  liked  that  . 
2_kitchen_neg_38	 First  time  out  and  the  belt  snapped  . 
2_kitchen_neg_39	 Another  note  about  the  switch  ; 
2_kitchen_neg_40	 there  have  been  times 
2_kitchen_neg_41	 I  have  had  to  repeatedly  press  the  switch 
2_kitchen_neg_42	 because  it  would  not  lock  off  . 
2_kitchen_neg_43	 It  takes  a  firm  steady  pressure 
2_kitchen_neg_44	 to  turn  it  off  . 
2_kitchen_neg_45	 The  fun  part  of  this  annoyance  is  that  you  think 
2_kitchen_neg_46	 you  have  it  turned  off 
2_kitchen_neg_47	 because  the  motor  starts  winding  down 
2_kitchen_neg_48	 and  as  soon  as  you  let  up  on  it  the  motor  powers  up  . 
2_kitchen_neg_49	 Couple  that  with  not  being  able  to  really  see  the  darn  thing 
2_kitchen_neg_50	 it  's  a  real  challenge  . 
2_kitchen_neg_51	 Maybe  Dirt  Devil  thinks  we  have  eyes  on  our  toes  . 
2_kitchen_neg_52	 Hey  Dirt  Devil  here  is  an  idea  . 
2_kitchen_neg_53	 How  about  putting  the  on\/off  switch  on  the  push  handle  . 
2_kitchen_neg_54	 What  a  novel  idea  . 
2_kitchen_neg_55	 Doh  ! 
2_kitchen_neg_56	 4  .  The  vacuum  hose  that  detaches  is  really  unwieldy  . 
2_kitchen_neg_57	 It  has  a  long  plastic  handle 
2_kitchen_neg_58	 that  you  hold  onto  and 
2_kitchen_neg_59	 that  makes  it  really  difficult  to  manipulate  the  hose  . 
2_kitchen_neg_60	 The  main  reason  being  is  that  the  hose  it  too  short  . 
2_kitchen_neg_61	 It  's  like  you  are  fighting  the  hose  all  the  time  . 
2_kitchen_neg_62	 It  gets 
2_kitchen_neg_63	 tiring  . 
2_kitchen_neg_64	 5  . 
2_kitchen_neg_65	 The  detachable  hose  is  really  hard  to  re-install  in  it  's  port  . 
2_kitchen_neg_66	 You  have  to  wedge  it  in  there  really  hard  to  get  the  thing  to  seat  . 
2_kitchen_neg_67	 6  . 
2_kitchen_neg_68	 The  vacuum  is  terrible  on  rugs  ,  on  any  of  the  floor  height  settings  . 
2_kitchen_neg_69	 It  bunches  up  the  rugs 
2_kitchen_neg_70	 and  starts  smoking  baby  . 
2_kitchen_neg_71	 My  old  vac  was  not  much  better 
2_kitchen_neg_72	 but  at  least  with  the  old  one 
2_kitchen_neg_73	 I  could  lift  the  vac  and  kind  of  drag 
2_kitchen_neg_74	 it  over  the  rug 
2_kitchen_neg_75	 and  it  would  n't  get  all 
2_kitchen_neg_76	 caught  up  . 
2_kitchen_neg_77	 I  tried  the  same  thing  with  the  Dirt  Devil 
2_kitchen_neg_78	 and  forget  about  it  . 
2_kitchen_neg_79	 It  jammed  up  every  time  . 
2_kitchen_neg_80	 7  . 
2_kitchen_neg_81	 The  vacuum  is  poor  at  getting  dirt  off  of  hard  surface  floors  . 
2_kitchen_neg_82	 It  just  moves  the  dirt  around  or  spits  it  out  the  back  . 
2_kitchen_neg_83	 I  have  to  use  the  hose  attachment  . 
2_kitchen_neg_84	 8  . 
2_kitchen_neg_85	 The  vacuum  is  horrible  on  steps  . 
2_kitchen_neg_86	 With  my  old  vac 
2_kitchen_neg_87	 I  could  drag  the  vac  across  each  step  whilst  the  vacuum  is  locked  in  the  upright  position  . 
2_kitchen_neg_88	 Easy  deal  . 
2_kitchen_neg_89	 The  Dirt  Devil  does  not  work  that  way  . 
2_kitchen_neg_90	 When  the  vacuum  is  in  the  upright  position  the  brush  is  too  high  off  the  carpet  to  do  any  good  . 
2_kitchen_neg_91	 The  only  option  is  to  disengage  the  lock  and  vacuum  with  the  back  slanted  . 
2_kitchen_neg_92	 One  little  problem  with  that  . 
2_kitchen_neg_93	 The  weight  of  the  vac  cause  the  seal  at  the  base  of  the  dirt  canister  to  open  and  air  begins  leaking  . 
2_kitchen_neg_94	 You  do  n't  get  a  good  positive  suction  . 
2_kitchen_neg_95	 So  , 
2_kitchen_neg_96	 you  have  to  play  with  the  position  of  the  tilt  to  get  the  proper  seal  . 
2_kitchen_neg_97	 The  problem  is  that  the  proper  position  you  need  is  so  close  to 
2_kitchen_neg_98	 where  the  vacuum  locks  into  the  upright  position  . 
2_kitchen_neg_99	 It  often  locks  and  so  then  you  have  to  try  and  un-lock  it 
2_kitchen_neg_100	 while  balancing  this  heavy  behemoth  . 
2_kitchen_neg_101	 It  's  a  joke  . 
2_kitchen_neg_102	 The  only  half  easy  way  to  do  steps  is  if  use  the  detachable  hose 
2_kitchen_neg_103	 and  attach  the  power  brush  . 
2_kitchen_neg_104	 The  only  problem  with  that  is  you  are  fighting  the  ill  designed  hose  and  heavy  vacuum  ,  and  not  to  mention 
2_kitchen_neg_105	 that  the  brush  attachment  will  only  really  get  surface  dirt  . 
2_kitchen_neg_106	 If  you  try  putting  pressure  for  some  deep  cleaning  the  brush  stops  . 
2_kitchen_neg_107	 Now  for  Pros  : 
2_kitchen_neg_108	 1  .  The  vacuum  does  seem  to  get  the  carpets  pretty  clean  . 
2_kitchen_neg_109	 It  has  good  suction 
2_kitchen_neg_110	 and  it  raises  the  carpet  fibers  right  up  . 
2_kitchen_neg_111	 It  almost  makes  my  carpet  look  like  new  , 
2_kitchen_neg_112	 and  I  do  not  see  an  excessive  amount  of  carpet  fibers  in  the  dirt  canister  . 
2_kitchen_neg_113	 Some  vacuums  like  to  just  tear  up  carpets  . 
2_kitchen_neg_114	 2  .  The  rotating  brush  attachment  works  pretty  good  for  removing  cat  hair  off  of  couches  and  bedding  . 
2_kitchen_neg_115	 All  in  all  this  vacuum  was  very  very  poorly  designed  . 
2_kitchen_neg_116	 I  may  just  have  to  donate  this  thing 
2_kitchen_neg_117	 and  buy  something  else  . 
2_kitchen_neg_118	 I  ca  n't  imagine  fighting  this  thing 
2_kitchen_neg_119	 every  week 
2_kitchen_neg_120	 for  years  to  come  or  until  the  motor  dies  . 
2_kitchen_neg_121	 Maybe  I  `  ll  be  lucky 
2_kitchen_neg_122	 and  the  motor  will  die  soon  . 
2_kitchen_neg_123	 Then  I  `  ll  just  throw  the  darn  thing  out 
2_kitchen_neg_124	 and  buy  something  other  than  Dirt  Devil  . 
2_kitchen_neg_125	Steve
16_kitchen_pos_1	 I  bought  one  of  these  from  a  yard  sale  for  use  at  my  small  office  . 
16_kitchen_pos_2	 I  was  getting  stuck  cleaning  up  the  kitchen 
16_kitchen_pos_3	 and  decided  to  see  if  this  little  unit  was  worth  it  . 
16_kitchen_pos_4	 I  'd 
16_kitchen_pos_5	 looked  at  the  small  Haier  unit 
16_kitchen_pos_6	 and  was  not  impressed  with  the  plastic  interior  . 
16_kitchen_pos_7	 I  broke  a  lot  of  rules 
16_kitchen_pos_8	 setting  this  up  . 
16_kitchen_pos_9	 Its  not  connected  to  the  hot  water  supply  , 
16_kitchen_pos_10	 since  I  have  a  very  old  sink  and  the  only  other  connection 
16_kitchen_pos_11	 I  had  was  to  cold  water  lines  . 
16_kitchen_pos_12	 Also  ,  the  machine  is  on  the  floor  , 
16_kitchen_pos_13	 under  the  sink  . 
16_kitchen_pos_14	 I  bought  new  hoses 
16_kitchen_pos_15	 to  make  the  connections  . 
16_kitchen_pos_16	 Luckily  , 
16_kitchen_pos_17	 the  standard  connectors  on  the  back  made  this  easy  -  the  fill  is  a  standard  clothes  washer  fill  line  , 
16_kitchen_pos_18	 and  the  drain  can  take  a  piece  of  garden  hose  . 
16_kitchen_pos_19	 I  was  concerned  with  the  garden  hose  holding  up  to  very  hot  wash  drain  water  , 
16_kitchen_pos_20	 but  so  far  its  been  okay  . 
16_kitchen_pos_21	 -LRB-  If  I  was  installing  this  anyplace  else  or  using  this  in  my  home  , 
16_kitchen_pos_22	 I  might  not  be  so  nonchalant  .  -RRB- 
16_kitchen_pos_23	 My  unit  was  used  ,  from  an  area 
16_kitchen_pos_24	 where  there  was  very  hard  water  , 
16_kitchen_pos_25	 and  the  previous  owners  had  never  cleaned  the  innards  of  the  machine  . 
16_kitchen_pos_26	 I  soaked  everything  in  CLR  to  remove  the  scale  from  the  sump  grill  ,  the  heating  element  and  the  wash  arm  , 
16_kitchen_pos_27	 and  cleaned  the  gunk  out  from  under  the  door  seal  , 
16_kitchen_pos_28	 and  away  we  went  . 
16_kitchen_pos_29	 Since  we  are  in  an  office  , 
16_kitchen_pos_30	 we  always  use  the  Sanitary  wash  to  keep  the  cooties  down  . 
16_kitchen_pos_31	 The  machine  does  an  excellent  job  of  getting  even  cold  tapwater  super  hot  , 
16_kitchen_pos_32	 and  the  dishes  will  flash  dry 
16_kitchen_pos_33	 after  the  cycle  is  over  , 
16_kitchen_pos_34	 if  you  pop  the  door  open  . 
16_kitchen_pos_35	 The  machine  has  no  problem  pumping  wastewater  through  the  drain  line 
16_kitchen_pos_36	 and  up  3  feet  into  the  sink  . 
16_kitchen_pos_37	 One  reason  I  avoided  the  plastic  tub  Haier  is  noise  . 
16_kitchen_pos_38	 If  you  load  this  machine  carefully  , 
16_kitchen_pos_39	 you  can  prevent  items  from  clinking  against  each  other  too  much  , 
16_kitchen_pos_40	 and  the  machine  will  operate  more  quietly  . 
16_kitchen_pos_41	 We  `  ve  found 
16_kitchen_pos_42	 that  we  can  run  the  machine  ,  have  the  office  radio  on  ,  and  still  comfortably  make  phone  calls  without  much  trouble  . 
16_kitchen_pos_43	 My  only  complaints  would  be  that  on  occasion  , 
16_kitchen_pos_44	 the  timer  has  gotten  stuck 
16_kitchen_pos_45	 -LRB-  once  or  twice  in  100  washes  -RRB-  . 
16_kitchen_pos_46	 Also  ,  some  plastic  items  have  been  slightly  warped  by  the  heater  . 
16_kitchen_pos_47	 Capacity  is  very  decent  ,  probably 
16_kitchen_pos_48	 because  the  machine  is  pretty  large  . 
16_kitchen_pos_49	 Measure  first 
17_kitchen_pos_1	 Ok  let 
17_kitchen_pos_2	 me  start  by  saying 
17_kitchen_pos_3	 I  am  not  a  coffee  snob  , 
17_kitchen_pos_4	 I  am  more  of  a  coffee  nut  , 
17_kitchen_pos_5	 I  very  much  prefer  a  cup  of  my  nice  dark  italian  roast 
17_kitchen_pos_6	 but  if  the  neighbor  offers  me  a  cup  of  his  foldgers 
17_kitchen_pos_7	 I  wont  turn  up  my  nose  . 
17_kitchen_pos_8	 And  for  a  guy  like  me  this  machine  is  perfect  !  ! 
17_kitchen_pos_9	 I  looked  at  the  500  dollar  machines 
17_kitchen_pos_10	 but  just  couldnt  see 
17_kitchen_pos_11	spending
17_kitchen_pos_12	 that  for  something  I  see  myself  using  4-5  days  out  of  the  week  so  I  setteled  on  this  machine 
17_kitchen_pos_13	 and  I  have  not  one  regret  . 
17_kitchen_pos_14	 I  have  had  the  machine  about  3  weeks  now  , 
17_kitchen_pos_15	 I  admit  I  dont  use  it  every  day  as  I  have  thoses  mornings 
17_kitchen_pos_16	 where  I  am  just  running  late 
17_kitchen_pos_17	 and  dont  have  time  , 
17_kitchen_pos_18	 but  in  that  three  weeks  I  have  used  it  at  least  5  days  out  of  every  week 
17_kitchen_pos_19	 and  it  has  been  great  . 
17_kitchen_pos_20	 This  thing  is  so  easy  to  use  right  out  of  the  box  with  the  pods  I  was  just  amased  , 
17_kitchen_pos_21	 my  old  machine  went  down  quite 
17_kitchen_pos_22	 a  while  ago  so  I  havent  pulled  a  shot  in  a  very  long  time  and  with  this  machine 
17_kitchen_pos_23	 I  was  sipping  a  great  one  in  minutes  ! 
17_kitchen_pos_24	 The  one  thing 
17_kitchen_pos_25	 that  did  dissapoint 
17_kitchen_pos_26	 me  is  the  pods  , 
17_kitchen_pos_27	 I  bought  the  machine 
17_kitchen_pos_28	 thinking  I  would  use  them 
17_kitchen_pos_29	 as  they  seemed  so  convient  .  .  . 
17_kitchen_pos_30	 and  dont  get 
17_kitchen_pos_31	 me  wrong  , 
17_kitchen_pos_32	 the  illy  dark  roast  pods  make  one  of  the  best  shots  of  espresso 
17_kitchen_pos_33	 I  have  ever  had  ,  very  quickly  , 
17_kitchen_pos_34	 but  keep  in  mind 
17_kitchen_pos_35	 they  only  make  one  shot  at  a  time  so  for  me 
17_kitchen_pos_36	 who  usually  likes  3  or  4  shots  in  a  cappucino 
17_kitchen_pos_37	 they  are  a  bit  time  consuming 
17_kitchen_pos_38	 and  I  have  found  it  better 
17_kitchen_pos_39	 to  just  pack  my  own  double  shots  . 
17_kitchen_pos_40	 But  besides  that  little  thing 
17_kitchen_pos_41	 this  machine  is  perfect  for  a  coffee  nut  like  me  , 
17_kitchen_pos_42	 it  does  a  great  job  no  matter 
17_kitchen_pos_43	 what  im  in  the  mood  for  ,  be  it  a  straight  shot  ,  a  cappucino  ,  or  the  nice  mocha  latte  every  now 
17_kitchen_pos_44	 and  then  this  is  a  great  machine  for  you  , 
17_kitchen_pos_45	 may  not  be  good  enough  for  a  coffee  snob  .  .  . 
17_kitchen_pos_46	 but  just  right  for  a  coffee  nut  ! 
17_kitchen_pos_47	 Oh  and  one  hint  I  found  very  helpfull  .  .  . 
17_kitchen_pos_48	 turn  the  machine  on  5  or  10  minutes 
17_kitchen_pos_49	 before  you  are  going  to  use  it  -LRB-  the  longer  the  better  -RRB- 
17_kitchen_pos_50	 with  your  cups  up  on  the  warmer  . 
17_kitchen_pos_51	 I  saw  some  people  complaining  that  the  espresso  was  only  luke  warm 
17_kitchen_pos_52	 when  it  came  out  , 
17_kitchen_pos_53	 I  exprenced  the  same  problem 
17_kitchen_pos_54	 when  I  dont  let  it  warm  up 
17_kitchen_pos_55	 and  brew  into  a  cold  cup  ,  but  if  you  do  let  it  warm  up  it  will  make 
17_kitchen_pos_56	 you  a  nice 
17_kitchen_pos_57	 piping  hot  espresso  ! 
