PhraseID	Text
17_cell_pos_47	 Speakerphone  . 
17_cell_pos_48	 Works  even  when  closed  . 
17_cell_pos_49	 Good  for  using  automated  phone  menu  systems  and 
17_cell_pos_50	 when  you  `  re  put  on  hold  . 
17_cell_pos_51	 The  speaker  is  loud  and  great  for  ringtones  and  mp3s  . 
17_cell_pos_52	 The  plastic  may  resonate  at  certain  sounds  though  . 
17_cell_pos_53	 Vibrating  alert  . 
17_cell_pos_54	 VIBE  THEN  RING  ! 
17_cell_pos_55	 Why  does  n't  every  phone  have  this  ?  ? 
17_cell_pos_56	 It  should  be  the  default  standard  for  all  phones  . 
17_cell_pos_57	 The  vibration  is  definitely  strong  enough  to  feel  in  a  pocket  . 
17_cell_pos_58	 If  you  are  one 
17_cell_pos_59	 to  show  off  your  ringtone  ,  let 
17_cell_pos_60	 it  move  onto  ring  ,  otherwise  be  descreet 
17_cell_pos_61	 and  answer  immediately  . 
17_cell_pos_62	-----------------------------------------------------------
17_cell_pos_63	 As  for  what  I  do  n't  like  . 
17_cell_pos_64	 I  do  n't  care  much  for  the  Motorola  menu  style  . 
17_cell_pos_65	 I  prefer  Sanyo  and  Samsung  interfaces  . 
17_cell_pos_66	 The  menu  is  the  same  as  a  RAZR  or  SLVR  . 
17_cell_pos_67	 All  the  lettering  on  the  outside  as  well  as  some  case  paint  has  rubbed  off  . 
17_cell_pos_68	 I  carry  my  phone  in  my  pocket  so  the  phone  has  aged  a  bit  . 
17_cell_pos_69	 I  scraped  off  the  remainder 
17_cell_pos_70	 of  the  lettering  so  it  would  n't  look  half 
17_cell_pos_71	 worn  off  . 
17_cell_pos_72	-----------------------------------------------------------
17_cell_pos_73	 All  the  great  features  is  what  keeps  me  from  getting  a  Samsung  t509  or  other  more  expensive  phones  . 
17_cell_pos_74	 This  phone  just  has  all  the  fee-free  features  you  could  want 
12_gourmet_neg_1	 The  description  for  this  item  is  not  accurate  . 
12_gourmet_neg_2	 I  bought 
12_gourmet_neg_3	 the  freeze  deied  raspberries  and  stawberries  from  this  same  company  and  they  are  great  . 
12_gourmet_neg_4	 However  ,  these  are  dehydrated 
12_gourmet_neg_5	 which  means  2  important  things  : 
12_gourmet_neg_6	 -  Texture  : 
12_gourmet_neg_7	 these  are  very  hard  and  do  not  soften  if  left  in  milk  or  water  . 
12_gourmet_neg_8	 Do  n't  think  about  adding  these  to  cereal  ,  only  for  trail  mix  or  eating  out  of  hand  . 
12_gourmet_neg_9	 -  Saturated  fat  : 
12_gourmet_neg_10	 the  second  ingredient  is  coconut  oil  ! 
12_gourmet_neg_11	 One  2oz  . 
12_gourmet_neg_12	 serving  has  190  calories  ,  19  grams  of  fat 
12_gourmet_neg_13	 and  16  grams  of  saturated  fat  . 
12_gourmet_neg_14	 You  `  re  better  off  eating  Cheetos  . 
12_gourmet_neg_15	 These  are  extremely  unhealthy  and  do  n't  even  taste  that  great  . 
12_gourmet_neg_16	 There  is  -LRB-  unsurprisingly  -RRB- 
12_gourmet_neg_17	 and  oily  aftertaste  . 
12_gourmet_neg_18	 Buyer  beware  . 
12_gourmet_neg_19	 Stick  to  purely  freeze  dried  fruits 
12_gourmet_neg_20	 -  nothing  is  added 
12_gourmet_neg_21	 and  they  are  healthy 
5_gourmet_neg_1	 The  product  description  says 
5_gourmet_neg_2	 that  this  tea  is  '  slightly  sweet  '  as  well  as  a  bunch  of  other  descriptors  , 
5_gourmet_neg_3	 but  I  did  n't  get  any  sweetness  at  all  . 
5_gourmet_neg_4	 I  was  very  optimistic 
5_gourmet_neg_5	 because  I  normally  love  everything  Tazo  offers  , 
5_gourmet_neg_6	 but  this  time  I  had  my  hopes 
5_gourmet_neg_7	 dashed  . 
5_gourmet_neg_8	 I  brewed  up  a  mug  of  this  tea 
5_gourmet_neg_9	 and  was  immediately  alarmed  at  the  bouquet  . 
5_gourmet_neg_10	 The  teabag  smelled  different  , 
5_gourmet_neg_11	 but  once  the  hot  water  hit  it  the  smell  seemed  to  really  magnify  . 
5_gourmet_neg_12	 But  I  scooped  in  a  few  teaspoons  of  sugar 
5_gourmet_neg_13	 and  hoped  for  the  best  . 
5_gourmet_neg_14	 I  managed  to  choke  down  about  a  third  of  the  cup 
5_gourmet_neg_15	 before  I  called  it  a  day  . 
5_gourmet_neg_16	 Life  is  too  short  to  drink  something 
5_gourmet_neg_17	 you  do  n't  like  . 
5_gourmet_neg_18	 However  , 
5_gourmet_neg_19	 I  had  read  a  review 
5_gourmet_neg_20	 that  mentioned 
5_gourmet_neg_21	 how  good  and  palatable  this  tea  was 
5_gourmet_neg_22	 when  combined  with  the  Tazo  Lotus  . 
5_gourmet_neg_23	 I  figured 
5_gourmet_neg_24	 it  was  worth  a  shot  ,  otherwise 
5_gourmet_neg_25	 I  'd  have  to  throw  out  this  tea  altogether  . 
5_gourmet_neg_26	 The  Lotus  smelled  great  , 
5_gourmet_neg_27	 so  I  was  excited  . 
5_gourmet_neg_28	 I  blended  the  two  bags 
5_gourmet_neg_29	 -LRB-  one  Lotus  and  one  Wild  Sweet  Orange  -RRB- 
5_gourmet_neg_30	 in  a  large  mug  , 
5_gourmet_neg_31	 then  removed  the  Wild  Sweet  Orange  after  a  minute  . 
5_gourmet_neg_32	 I  left  the  Lotus  in  for  another  minute  or  two 
5_gourmet_neg_33	 -LRB-  yeah  ,  definitely  two  -RRB-  . 
5_gourmet_neg_34	 The  result  was  a  very  unusual  , 
5_gourmet_neg_35	 but  not  unappealing  , 
5_gourmet_neg_36	 beverage  . 
5_gourmet_neg_37	 Would  I  drink  this  more  than  once  a  day  ? 
5_gourmet_neg_38	 No  . 
5_gourmet_neg_39	 Was  it  very  interesting  and  something  that 
5_gourmet_neg_40	 I  `  ll  try  again  ? 
5_gourmet_neg_41	 Yes  . 
5_gourmet_neg_42	 Live  and  learn  , 
5_gourmet_neg_43	 I  guess  . 
16_gourmet_pos_1	\*\*\*\*
16_gourmet_pos_2	 Tazo  's  Lotus  Decaffeinated  Green  Tea  is  one  of  my  favorite  Tazo  teas  . 
16_gourmet_pos_3	 The  lotus  flower  flavor  is  pleasant  and  delightful  . 
16_gourmet_pos_4	 This  tea  is  not  bitter  or  harsh  in  any  way  . 
16_gourmet_pos_5	 It  is  one  of  the  most  natural-tasting  of  the  Tazo  's  I  `  ve  tasted  ,  very  subtle  , 
16_gourmet_pos_6	 and  much  less  artificial-tasting  . 
16_gourmet_pos_7	 The  ingredients  in  Lotus  are  : 
16_gourmet_pos_8	 naturally  decaffeinated  green  tea  ,  natural  lotus  flower  flavor  and  other  natural  flavors  . 
16_gourmet_pos_9	 Of  course  ,  this  tea  is  caffeine-free  . 
16_gourmet_pos_10	 Tazo  is  an  interesting  company 
16_gourmet_pos_11	 that  makes  only  super  premium  teas  . 
16_gourmet_pos_12	 They  are  socially  responsible  , 
16_gourmet_pos_13	" ""based  in  Portland  ,  and  have  the  motto  ,  """"  The  Reincarnation  of  Tea  """"  ."" "
16_gourmet_pos_14	 Tazo  is  owned  by  Starbucks  . 
16_gourmet_pos_15	 Their  web  site  is  fun  and  quirky  ,  with  a  Zen-type  focus  ,  definitely  worth  checking  out  . 
16_gourmet_pos_16	 It  is  unclear  , 
16_gourmet_pos_17	 though  ,  from  their  web  site  , 
16_gourmet_pos_18	 how  many  of  their  ingredients  are  organic  or  kosher  , 
16_gourmet_pos_19	" ""and  they  do  use  some  """"  natural  flavors  """""" "
16_gourmet_pos_20	 in  their  teas 
16_gourmet_pos_21	--
16_gourmet_pos_22	 this  wording  seems  a  little  vague  for  a  super  premium  tea  . 
16_gourmet_pos_23	 On  the  paper  tea  packet  , 
16_gourmet_pos_24	 Tazo  writes  , 
16_gourmet_pos_25	" ""delightfully  subtle  green  tea  with  the  inner  radiance  and  essence  of  lotus  flower  .  """""" "
16_gourmet_pos_26	" ""On  their  web  site  ,  Tazo  describes  the  flavor  profile  of  Lotus  as  """"  peach  ,  nutty  ,  flowery  ,  overripe  melon  ."" "
16_gourmet_pos_27	" ""This  surprisingly  full-flavored  yet  delicately  floral  blend  is  clean  and  light-bodied  ,  with  an  aroma  reminiscent  of  freesia  .  """""" "
16_gourmet_pos_28	" ""Tazo  also  describes  the  aroma  as  """"  tropical  fruit  ,  green  tea  """"  ."" "
16_gourmet_pos_29	 Hmmm  .  .  . 
16_gourmet_pos_30	 I  do  n't  taste  all  of  these  various  flavors  , 
16_gourmet_pos_31	and
16_gourmet_pos_32	 I  suspect 
16_gourmet_pos_33	 that  Tazo  really  pushes  the  creative  writing  limit  . 
16_gourmet_pos_34	 I  taste  green  tea  , 
16_gourmet_pos_35	 and  a  nice  flowery  flavor  , 
16_gourmet_pos_36	 which  I  'm  assuming  is  the  lotus  , 
16_gourmet_pos_37	 but  not  the  rest  --  the  peach  ,  nuts  ,  melon  ,  freesia  ,  tropical  fruit  -- 
16_gourmet_pos_38	 they  `  re  missing  from  what  I  can  discern  here  . 
16_gourmet_pos_39	 I  would  rate  this  tea  ,  and  Tazo  in  general  ,  as  good  --  better  than  premium  teas  like  Stash  or  Celestial  Seasonings  -- 
16_gourmet_pos_40	 but  not  as  good  as  Numi  . 
16_gourmet_pos_41	 I  'm  soooooo 
16_gourmet_pos_42	 spoiled  by  Numi  teas  , 
16_gourmet_pos_43	 which  is  why  Tazo  Lotus  gets  only  four  stars  . 
16_gourmet_pos_44	\*\*\*
17_gourmet_pos_1	\*\*\*\*
17_gourmet_pos_2	 Tazo  's  Lotus  Decaffeinated  Green  Tea  is  one  of  my  favorite  Tazo  teas  . 
17_gourmet_pos_3	 The  lotus  flower  flavor  is  pleasant  and  delightful  . 
17_gourmet_pos_4	 This  tea  is  not  bitter  or  harsh  in  any  way  . 
17_gourmet_pos_5	 It  is  one  of  the  most  natural-tasting  of  the  Tazo  's  I  `  ve  tasted  ,  very  subtle  , 
17_gourmet_pos_6	 and  much  less  artificial-tasting  . 
17_gourmet_pos_7	 The  ingredients  in  Lotus  are  : 
17_gourmet_pos_8	 naturally  decaffeinated  green  tea  ,  natural  lotus  flower  flavor  and  other  natural  flavors  . 
17_gourmet_pos_9	 Of  course  ,  this  tea  is  caffeine-free  . 
17_gourmet_pos_10	 Tazo  is  an  interesting  company 
17_gourmet_pos_11	 that  makes  only  super  premium  teas  . 
17_gourmet_pos_12	 They  are  socially  responsible  , 
17_gourmet_pos_13	" ""based  in  Portland  ,  and  have  the  motto  ,  """"  The  Reincarnation  of  Tea  """"  ."" "
17_gourmet_pos_14	 Tazo  is  owned  by  Starbucks  . 
17_gourmet_pos_15	 Their  web  site  is  fun  and  quirky  ,  with  a  Zen-type  focus  ,  definitely  worth  checking  out  . 
17_gourmet_pos_16	 It  is  unclear  , 
17_gourmet_pos_17	 though  ,  from  their  web  site  , 
17_gourmet_pos_18	 how  many  of  their  ingredients  are  organic  or  kosher  , 
17_gourmet_pos_19	" ""and  they  do  use  some  """"  natural  flavors  """""" "
17_gourmet_pos_20	 in  their  teas 
17_gourmet_pos_21	--
17_gourmet_pos_22	 this  wording  seems  a  little  vague  for  a  super  premium  tea  . 
17_gourmet_pos_23	 On  the  paper  tea  packet  , 
17_gourmet_pos_24	 Tazo  writes  , 
17_gourmet_pos_25	" ""delightfully  subtle  green  tea  with  the  inner  radiance  and  essence  of  lotus  flower  .  """""" "
17_gourmet_pos_26	" ""On  their  web  site  ,  Tazo  describes  the  flavor  profile  of  Lotus  as  """"  peach  ,  nutty  ,  flowery  ,  overripe  melon  ."" "
17_gourmet_pos_27	" ""This  surprisingly  full-flavored  yet  delicately  floral  blend  is  clean  and  light-bodied  ,  with  an  aroma  reminiscent  of  freesia  .  """""" "
17_gourmet_pos_28	" ""Tazo  also  describes  the  aroma  as  """"  tropical  fruit  ,  green  tea  """"  ."" "
17_gourmet_pos_29	 Hmmm  .  .  . 
17_gourmet_pos_30	 I  do  n't  taste  all  of  these  various  flavors  , 
17_gourmet_pos_31	and
17_gourmet_pos_32	 I  suspect 
17_gourmet_pos_33	 that  Tazo  really  pushes  the  creative  writing  limit  . 
17_gourmet_pos_34	 I  taste  green  tea  , 
17_gourmet_pos_35	 and  a  nice  flowery  flavor  , 
17_gourmet_pos_36	 which  I  'm  assuming  is  the  lotus  , 
17_gourmet_pos_37	 but  not  the  rest  --  the  peach  ,  nuts  ,  melon  ,  freesia  ,  tropical  fruit  -- 
17_gourmet_pos_38	 they  `  re  missing  from  what  I  can  discern  here  . 
17_gourmet_pos_39	 I  would  rate  this  tea  ,  and  Tazo  in  general  ,  as  good  --  better  than  premium  teas  like  Stash  or  Celestial  Seasonings  -- 
17_gourmet_pos_40	 but  not  as  good  as  Numi  . 
17_gourmet_pos_41	 I  'm  soooooo 
17_gourmet_pos_42	 spoiled  by  Numi  teas  , 
17_gourmet_pos_43	 which  is  why  Tazo  Lotus  gets  only  four  stars  . 
17_gourmet_pos_44	\*\*\*
17_kitchen_neg_1	 I  `  ve  own  my  X3  for  about  2  years  now 
17_kitchen_neg_2	 and  overall  , 
17_kitchen_neg_3	 it  has  been  used  to  make  one  double  espresso  daily  . 
17_kitchen_neg_4	So
17_kitchen_neg_5	 when  it  stopped  working  a  month  ago  , 
17_kitchen_neg_6	 I  was  heartbroken  . 
17_kitchen_neg_7	 Called  FF  , 
17_kitchen_neg_8	 after  some  back  and  forth  I  sent  the  machine  in  for  repair  . 
17_kitchen_neg_9	 The  cost  of  repairing  it  is  about  $  200  ,  incl  . 
17_kitchen_neg_10	 the  shipping  . 
17_kitchen_neg_11	 Add  that  to  the  $  499  I  paid  for  it 
17_kitchen_neg_12	 and  this  turns  out  to  be  one  very  expensive  machine  . 
17_kitchen_neg_13	 After  several  days  of  back  and  forth  with  customer  service  , 
17_kitchen_neg_14	 I  still  do  n't  know  what  exactly  is  not  working  in  my  machine  . 
17_kitchen_neg_15	 Apparently  , 
17_kitchen_neg_16	 there  are  3  items 
17_kitchen_neg_17	 that  have  failed  , 
17_kitchen_neg_18	 one  being  the  thermostat  ,  a  washer  and  something  else  , 
17_kitchen_neg_19	 that  CS  was  unable  to  explain  . 
17_kitchen_neg_20	 I  really  liked  the  machine 
17_kitchen_neg_21	 when  it  was  working  , 
17_kitchen_neg_22	 so  I  gave  it  some  serious  thought  of  shelling  for  repair  , 
17_kitchen_neg_23	 but  at  the  end  decided  against  it  - 
17_kitchen_neg_24	 I  rather  purchase  a  new  Rancilio  Silvia  . 
17_kitchen_neg_25	 When  I  called  the  CS  with  me  decision 
17_kitchen_neg_26	 and  asked  them  to  send  the  machine  back  ,  I  was  told 
17_kitchen_neg_27	 that  on  top  of  the  $  12  shipping 
17_kitchen_neg_28	 there  will  be  a  $  13  handling  charge  for  packaging  the  machine  . 
17_kitchen_neg_29	 I  refused  to  pay  that 
17_kitchen_neg_30	 and  the  rep  turned  outright  nasty  . 
17_kitchen_neg_31	 Long  story  short  , 
17_kitchen_neg_32	 I  finally  got  them  to  send  the  machine  back  with  just  a  shipping  charge  ,  but  that  was  one  very  unpleasant  experience  . 
17_kitchen_neg_33	 It  is  a  whole 
17_kitchen_neg_34	 another  issue 
17_kitchen_neg_35	 what  additional  damage  they  might  have  done  to  my  machine 
17_kitchen_neg_36	 after  the  nasty  fight 
17_kitchen_neg_37	 I  had  with  them  . 
17_kitchen_neg_38	 I  really  liked  the  X3 
17_kitchen_neg_39	 when  it  was  working  , 
17_kitchen_neg_40	 and  I  would  love  to  have  it  back  , 
17_kitchen_neg_41	 but  it  is  just  not  cost  effective  at  all  . 
17_kitchen_neg_42	 What  is  really  confusing  to  me  is  that  with  the  low  usage  my  machine  had  and  the  maintenance  I  provided  , 
17_kitchen_neg_43	 it  has  3  parts 
17_kitchen_neg_44	 needing  replacement 
17_kitchen_neg_45	 -  if  this  was  a  good  quality  machine  , 
17_kitchen_neg_46	 it  should  have  worked  a  lot  longer  without  any  problems  . 
3_kitchen_neg_1	 My  wife  got  this  Cuisinart  Classic  Toaster  oven  as  a  wedding  gift  . 
3_kitchen_neg_2	 We  liked  the  appearance 
3_kitchen_neg_3	 and  had  it  on  our  registry  . 
3_kitchen_neg_4	 We  used  this  toaster  oven  a  lot 
3_kitchen_neg_5	 because  it  cooked  very  well  . 
3_kitchen_neg_6	 Toast  was  perfect  , 
3_kitchen_neg_7	 and  the  oven 
3_kitchen_neg_8	 cooked  nice  and  hot  . 
3_kitchen_neg_9	 We  broiled  meats 
3_kitchen_neg_10	 and  made  all  kind  of  things  in  it  . 
3_kitchen_neg_11	 We  found  it  hard  to  clean  . 
3_kitchen_neg_12	 We  would  take  the  baking  pan\/and  crumb  tray 
3_kitchen_neg_13	 and  use  our  regular  self 
3_kitchen_neg_14	 cleaning  oven 
3_kitchen_neg_15	 to  clean  those  , 
3_kitchen_neg_16	 but  it  would  take  a  lot  of  scrubbing  to  clean  the  glass  and  interior  of  the  oven  . 
3_kitchen_neg_17	 Then  after  about  1  year  one  of  the  plastic  feet  broke  off 
3_kitchen_neg_18	 when  simply  adjusting  the  position  of  the  oven  on  the  counter  . 
3_kitchen_neg_19	 I  glued 
3_kitchen_neg_20	 it  back  on  with  super  glue  . 
3_kitchen_neg_21	 It  broke  again 
3_kitchen_neg_22	 and  seemed  to  become  more  brittle  over  time  because  of  the  heat  so  I  had  to  fix  this  plastic  foot  a  few  times  . 
3_kitchen_neg_23	 Then  another  problem  arose  . 
3_kitchen_neg_24	 The  toaster  and  the  one  light  would  shut  off  a  few  second  after  pressing  start  . 
3_kitchen_neg_25	 So  to  make  toast 
3_kitchen_neg_26	 we  just  used  the  un-timed  bake  function  , 
3_kitchen_neg_27	 but  then  we  would  have  to  watch  so  we  did  not  burn  the  toast  . 
3_kitchen_neg_28	 Still  we  lived  with  it  . 
3_kitchen_neg_29	 Then  after  about  another  four  months  all  of  the  controls  stopped  working  . 
3_kitchen_neg_30	 So  it  does  not  bake  . 
3_kitchen_neg_31	 I  think 
3_kitchen_neg_32	 I  knew 
3_kitchen_neg_33	 this  was  going  to  happen 
3_kitchen_neg_34	 because  I  would  hear  a  strange  buzz 
3_kitchen_neg_35	 and  see  a  little  smoke  come  off 
3_kitchen_neg_36	 when  ever  I  turned  the  dial 
3_kitchen_neg_37	 to  bake  for  a  while  . 
3_kitchen_neg_38	 So  therefore  I  think 
3_kitchen_neg_39	 the  electrical  wiring  was  not  heavy  duty  enough  or  the  electrical  system  was  not  soldered  well  or  protected  well  enough  to  last  . 
3_kitchen_neg_40	 I  would  have  expected  better  quality  . 
3_kitchen_neg_41	 Considering  how  long  we  have  been  making  toaster  ovens  , 
3_kitchen_neg_42	 I  think 
3_kitchen_neg_43	 that  it  would  have  not  been  too  hard  for  them  to  have  made  a  more  heavy  duty  electrical  system  for  the  controls  . 
3_kitchen_neg_44	 So  like  other  reviews  say  , 
3_kitchen_neg_45	 it  does  cook  well  and  evenly  , 
3_kitchen_neg_46	 but  it  is  hard  to  clean  and  does  not  last  . 
3_kitchen_neg_47	 If  I  were  to  have  rated  the  product  before  the  problems  started  I  would  have  given  it  4  stars  . 
3_kitchen_neg_48	 I  wish  that  Amazon  and  these  sites  had  a  section  for  long  term  reviews 
3_kitchen_neg_49	 that  would  rate  the  quality  , 
3_kitchen_neg_50	 because  most  of  the  reviews  seem  to  be  written  soon  after  receiving  the  products  . 
3_kitchen_neg_51	 We  are  now  looking  into  T-Fall  Convection  Toaster  oven  , 
3_kitchen_neg_52	 but  after  reading  those  reviews 
3_kitchen_neg_53	 we  do  not  know  if  it  cooks  as  hot  as  this  oven 
3_kitchen_neg_54	 and  we  want  to  get  one 
3_kitchen_neg_55	 that  cooks  well 
3_kitchen_neg_56	 and  lasts  . 
3_kitchen_neg_57	______________
3_kitchen_neg_58	 Since  writing  my  review  above 
3_kitchen_neg_59	 I  tried  to  fix  my  oven  to  no  avail  , 
3_kitchen_neg_60	 but  I  have  gained  more  insight  into  its  design 
3_kitchen_neg_61	 and  perhaps 
3_kitchen_neg_62	 why  it  broke  . 
3_kitchen_neg_63	 My  recommendations  are  as  follows  . 
3_kitchen_neg_64	 Since  I  know 
3_kitchen_neg_65	" ""that  the  rotary  controls  and  the  circuit  board  of  this  """"  Classic  """"  model  product  can  over  time  get  dirty  and  stop  working  ,"" "
3_kitchen_neg_66	 I  recommend  that  people  who  own  this  oven  keep  it  far  away  from  any  other  cooking  products 
3_kitchen_neg_67	 that  create  grease  or  steam  such  as  range  tops  ,  rice  cookers  ,  deep  fryers  ,  pressure  cookers  ,  or  kitchen  sinks  . 
3_kitchen_neg_68	 Especially  keep  the  vents  near  the  controls  on  the  right  side  of  this  unit  away  from  these  sources  of  moisture  and  grease  . 
3_kitchen_neg_69	 I  recommend  consumers  to  consider  the  newer  models  with  digital  controls  , 
3_kitchen_neg_70	 which  might  have  a  different  mechanism  inside  or  the  models  with  the  controls  beneath 
3_kitchen_neg_71	 and  therefore  the  electrical  components 
3_kitchen_neg_72	 and  cooling  vents  underneath  the  oven  and  not  in  an  exposed  location  . 
3_kitchen_neg_73	 This  might  make  the  unit  last  longer  . 
3_kitchen_neg_74	 The  newer  Cuisinart  models  with  the  knobs  or  digital  controls  beneath  the  oven  might  be  a  design  improvement  to  correct  the  sort  of  problem 
3_kitchen_neg_75	 I  had  . 
3_kitchen_neg_76	 Or  perhaps  other  manufactures  have  solved  electrical  component  problem  other  ways  . 
3_kitchen_neg_77	 Maybe  1.5  years  is  average  life  ,  or  maybe  the  fact 
3_kitchen_neg_78	 that  my  oven  was  placed  near  the  cooking  range  in  my  kitchen 
3_kitchen_neg_79	 made  my  unit  more  susceptible  to  malfunction  . 
3_kitchen_neg_80	 Reviews  of  lots  of  other  brand  models  show  short  life  spans  for  these  products  . 
3_kitchen_neg_81	 From  the  reviews  and  my  observations  above  , 
3_kitchen_neg_82	 I  think 
3_kitchen_neg_83	 the  Krups  models  and  the  improved  Cuisinart  models  might  last  a  longer  time  than  this  classic  model 
3_kitchen_neg_84	 that  died  on  me  . 
12_kitchen_pos_1	 When  I  adopted  a  cat  a  couple  of  weeks  ago  ,  two  of  my  good  friends  highly  recommended  Fresh  Step  Premium  Clay  Cat  Litter  . 
12_kitchen_pos_2	 Here  's  why  -- 
12_kitchen_pos_3	 This  Fresh  Step  Premium  Clay  Cat  Litter  is  excellent  for  your  favorite  kitty  's  litter  box  . 
12_kitchen_pos_4	 The  company  states  that  it  is  very  good  at  absorbing  odors 
12_kitchen_pos_5	--
12_kitchen_pos_6	 and  ,  by  golly  , 
12_kitchen_pos_7	 it  's  TRUE  ! 
12_kitchen_pos_8	 The  odors  are  minimal  at  the  very  most  and  it  is  quite  comfortable  even  for  my  rather  sensitive  cat  . 
12_kitchen_pos_9	 Moreover  , 
12_kitchen_pos_10	 I  really  like  how  the  litter  has  the  capacity  to  absorb  and  prevent  odor 
12_kitchen_pos_11	 causing  bacteria  in  the  litter 
12_kitchen_pos_12	 before  my  cat  even  uses  his  litter  box  . 
12_kitchen_pos_13	 That  's  a  plus  for  any  cat  lover  ! 
12_kitchen_pos_14	 If  you  have  more  than  one  cat  the  manufacturer  does  recommend  ,  not  surprisingly  , 
12_kitchen_pos_15	 that  you  use  more  cat  litter  in  the  box  . 
12_kitchen_pos_16	 Otherwise  , 
12_kitchen_pos_17	 if  you  have  just  one  cat  ,  two  or  three  inches  worth  of  this  cat  litter 
12_kitchen_pos_18	 spread  about  evenly  throughout  the  empty  litter  box  will  do  fine  . 
12_kitchen_pos_19	 You  should  change  the  entire  litter  box  once  a  week  on  average  . 
12_kitchen_pos_20	 -LRB-  I  change  mine  about  twice  a  week  just  for  my  cat  's  comfort  .  -RRB- 
12_kitchen_pos_21	 It  's  also  a  good  idea 
12_kitchen_pos_22	" ""to  scoop  out  any  """"  kitty  remains  """""" "
12_kitchen_pos_23	 every  other  day  or  so  . 
12_kitchen_pos_24	" ""Be  very  certain  NOT  to  flush  any  """"  kitty  presents  """""" "
12_kitchen_pos_25	 down  the  toilet  as  the  manufacturer  warns  against  this  . 
12_kitchen_pos_26	 I  suppose  it  could  clog  toilet  pipes  . 
12_kitchen_pos_27	 Moreover  , 
12_kitchen_pos_28	 as  you  may  suspect  , 
12_kitchen_pos_29	" ""any  """"  kitty  leftovers  """""" "
12_kitchen_pos_30	 could  have  some  nasty  germs 
12_kitchen_pos_31	 that  we  do  n't  want  so  wash  your  hands  really 
12_kitchen_pos_32	" ""carefully  after  you  clean  the  box  or  even  after  you  just  remove  any  """"  kitty  presents  """""" "
12_kitchen_pos_33	 with  a  scooper  . 
12_kitchen_pos_34	 The  fact  that  this  is  clay  litter  helps 
12_kitchen_pos_35	 because  you  can  use  a  very  inexpensive  litter  scooper 
12_kitchen_pos_36	" ""to  remove  any  """"  kitty  presents  ,  """"  thus  reducing  the  number  the  times"" "
12_kitchen_pos_37	 you  need 
12_kitchen_pos_38	 to  change  the  entire  kitty  litter  box  . 
12_kitchen_pos_39	 Nevertheless  , 
12_kitchen_pos_40	 I  recommend 
12_kitchen_pos_41	 changing  the  entire  litter  box  at  least  once  a  week  . 
12_kitchen_pos_42	 Place  the  contents  of  the  used  litter  box  into  a  trash  bag 
12_kitchen_pos_43	 and  discard  as  you  would  any  other  garbage  . 
12_kitchen_pos_44	 In  short  , 
12_kitchen_pos_45	 this  is  a  great  cat  litter  product  at  a  great  price  . 
12_kitchen_pos_46	 The  contents  of  the  bag  last  a  long  time  , 
12_kitchen_pos_47	 especially  if  ,  like  me  , 
12_kitchen_pos_48	 you  have  only  one  cat  . 
12_kitchen_pos_49	 The  manufacturer  also  offers  customers 
12_kitchen_pos_50	 -LRB-  us  ,  not  the  cats  -RRB- 
12_kitchen_pos_51	" ""an  """"  awards  """"  program  with  points  that  you  can  accumulate  in  your  """"  account  """""" "
12_kitchen_pos_52	 with  the  company  on  the  company  Internet  website  . 
12_kitchen_pos_53	 A  nice  plus  ! 
12_kitchen_pos_54	 OK  , 
12_kitchen_pos_55	 Fresh  Step  -- 
12_kitchen_pos_56	 I  thank  you  ; 
12_kitchen_pos_57	 my  father  and  mother  thank  you  ; 
12_kitchen_pos_58	 and  , 
12_kitchen_pos_59	 most  importantly  , 
12_kitchen_pos_60	 my  CAT  says  THANK  YOU  !  !  ! 
12_kitchen_pos_61	SMILES
2_kitchen_pos_1	 When  trying  to  decide  if  this  model 
2_kitchen_pos_2	 -LRB-  3670G  -RRB- 
2_kitchen_pos_3	 was  the  right  vacuum  for  me  , 
2_kitchen_pos_4	 I  found  a  considerable  amount  of  confusing  information  regarding  it  's  features  on  the  internet  .  . 
2_kitchen_pos_5	 and  from  the  manufacturer  itself  . 
2_kitchen_pos_6	 First  of  all  ,  many  online  retailers  flat  out  state 
2_kitchen_pos_7	 -LRB-  inaccurately  -RRB- 
2_kitchen_pos_8	" ""that  this  model  has  a  """"  HEPA  """""" "
2_kitchen_pos_9	 -LRB-  High  Efficiency  Particulate  Air  -RRB- 
2_kitchen_pos_10	filter
2_kitchen_pos_11	 and  at  least  one  of  the  reviews  for  it  here  on  Amazon 
2_kitchen_pos_12	 -LRB-  at  least  as  of  this  writing  -RRB- 
2_kitchen_pos_13	seems
2_kitchen_pos_14	 to  indicate 
2_kitchen_pos_15	 that  it  has  one  as  well  . 
2_kitchen_pos_16	 I  can  tell  you  outright 
2_kitchen_pos_17	that
2_kitchen_pos_18	 having  checked  with  the  manufacturer  directly 
2_kitchen_pos_19	" ""and  now  owning  one  myself  that  it  does  \*  NOT  \*  have  a  """"  HEPA  """"  filter  ."" "
2_kitchen_pos_20	 More  on  that  a  little  later  in  this  review  however  . 
2_kitchen_pos_21	 I  found  another  confusing  aspect  of  the  description 
2_kitchen_pos_22	 is  in  the  model  number 
2_kitchen_pos_23	 -LRB-  i.  e  . 
2_kitchen_pos_24	 3670G  -RRB-  . 
