17_gourmet_pos_33	0.125	0.625	0.001
17_gourmet_pos_34	0.25	0.125	0.001
17_gourmet_pos_35	0.001	0.875	0.001
17_gourmet_pos_36	0.25	0.25	0.001
17_gourmet_pos_37	0.2916666666666667	0.001	0.001
17_gourmet_pos_38	0.001	0.5	0.001
17_gourmet_pos_39	0.25	0.46875	0.001
17_gourmet_pos_40	0.6875	0.001	0.001
17_gourmet_pos_41	0.001	0.001	0.25
17_gourmet_pos_42	0.75	0.001	0.001
17_gourmet_pos_43	0.125	0.25	0.001
17_gourmet_pos_44	0.001	0.001	0.25
17_kitchen_neg_1	0.25	0.5	0.001
17_kitchen_neg_2	0.001	0.001	0.25
17_kitchen_neg_3	0.20833333333333334	0.25	0.001
17_kitchen_neg_4	0.001	0.001	0.25
17_kitchen_neg_5	0.001	0.001	0.25
17_kitchen_neg_6	0.125	0.25	0.001
17_kitchen_neg_7	0.001	0.25	0.001
17_kitchen_neg_8	0.001	0.001	0.25
17_kitchen_neg_9	0.16666666666666666	0.375	0.001
17_kitchen_neg_10	0.001	0.001	0.25
17_kitchen_neg_11	0.125	0.625	0.001
17_kitchen_neg_12	0.1875	0.3333333333333333	0.001
17_kitchen_neg_13	0.001	0.001	0.25
17_kitchen_neg_14	0.1875	0.375	0.001
17_kitchen_neg_15	0.125	0.5	0.001
17_kitchen_neg_16	0.125	0.25	0.001
17_kitchen_neg_17	0.125	0.25	0.001
17_kitchen_neg_18	0.125	0.25	0.001
17_kitchen_neg_19	0.4375	0.25	0.001
17_kitchen_neg_20	0.001	0.375	0.001
17_kitchen_neg_21	0.125	0.25	0.001
17_kitchen_neg_22	0.125	0.125	0.001
17_kitchen_neg_23	0.001	0.001	0.25
17_kitchen_neg_24	0.5	0.4375	0.001
17_kitchen_neg_25	0.001	0.25	0.001
17_kitchen_neg_26	0.125	0.25	0.001
17_kitchen_neg_27	0.001	0.001	0.25
17_kitchen_neg_28	0.125	0.1875	0.001
17_kitchen_neg_29	0.375	0.001	0.001
17_kitchen_neg_30	0.001	0.001	0.25
17_kitchen_neg_31	0.001	0.001	0.25
17_kitchen_neg_32	0.3333333333333333	0.1875	0.001
17_kitchen_neg_33	0.125	0.1875	0.001
17_kitchen_neg_34	0.001	0.125	0.001
17_kitchen_neg_35	0.3125	0.3125	0.001
17_kitchen_neg_36	0.001	0.001	0.25
17_kitchen_neg_37	0.001	0.25	0.001
17_kitchen_neg_38	0.001	0.375	0.001
17_kitchen_neg_39	0.125	0.25	0.001
17_kitchen_neg_40	0.001	0.375	0.001
17_kitchen_neg_41	0.3333333333333333	0.1875	0.001
17_kitchen_neg_42	0.16666666666666666	0.375	0.001
17_kitchen_neg_43	0.001	0.25	0.001
17_kitchen_neg_44	0.25	0.25	0.001
17_kitchen_neg_45	0.125	0.4583333333333333	0.001
17_kitchen_neg_46	0.625	0.25	0.001
3_kitchen_neg_1	0.001	0.4375	0.001
3_kitchen_neg_2	0.001	0.125	0.001
3_kitchen_neg_3	0.001	0.25	0.001
3_kitchen_neg_4	0.001	0.625	0.001
3_kitchen_neg_5	0.25	0.3125	0.001
3_kitchen_neg_6	0.125	0.4375	0.001
3_kitchen_neg_7	0.001	0.001	0.25
3_kitchen_neg_8	0.001	0.875	0.001
3_kitchen_neg_9	0.001	0.001	0.25
3_kitchen_neg_10	0.001	0.001	0.25
3_kitchen_neg_11	0.125	0.125	0.001
3_kitchen_neg_12	0.001	0.001	0.25
3_kitchen_neg_13	0.001	0.001	0.25
3_kitchen_neg_14	0.125	0.001	0.001
3_kitchen_neg_15	0.125	0.001	0.001
3_kitchen_neg_16	0.125	0.375	0.001
3_kitchen_neg_17	0.4375	0.5	0.001
3_kitchen_neg_18	0.001	0.125	0.001
3_kitchen_neg_19	0.001	0.001	0.25
3_kitchen_neg_20	0.001	0.375	0.001
3_kitchen_neg_21	0.125	0.25	0.001
3_kitchen_neg_22	0.125	0.375	0.001
3_kitchen_neg_23	0.625	0.001	0.001
3_kitchen_neg_24	0.625	0.625	0.001
3_kitchen_neg_25	0.001	0.001	0.25
3_kitchen_neg_26	0.001	0.001	0.25
3_kitchen_neg_27	0.625	0.16666666666666666	0.001
3_kitchen_neg_28	0.125	0.001	0.001
3_kitchen_neg_29	0.25	0.5	0.001
3_kitchen_neg_30	0.625	0.001	0.001
3_kitchen_neg_31	0.001	0.001	0.25
3_kitchen_neg_32	0.001	0.001	0.25
3_kitchen_neg_33	0.125	0.25	0.001
3_kitchen_neg_34	0.001	0.001	0.25
3_kitchen_neg_35	0.375	0.001	0.001
3_kitchen_neg_36	0.001	0.001	0.25
3_kitchen_neg_37	0.001	0.001	0.25
3_kitchen_neg_38	0.001	0.001	0.25
3_kitchen_neg_39	0.2857142857142857	0.4375	0.001
3_kitchen_neg_40	0.25	0.4375	0.001
3_kitchen_neg_41	0.125	0.3125	0.001
3_kitchen_neg_42	0.001	0.001	0.25
3_kitchen_neg_43	0.275	0.1875	0.001
3_kitchen_neg_44	0.625	0.125	0.001
3_kitchen_neg_45	0.001	0.375	0.001
3_kitchen_neg_46	0.25	0.1875	0.001
3_kitchen_neg_47	0.28125	0.21875	0.001
3_kitchen_neg_48	0.375	0.15	0.001
3_kitchen_neg_49	0.25	0.25	0.001
3_kitchen_neg_50	0.125	0.1875	0.001
3_kitchen_neg_51	0.125	0.4375	0.001
3_kitchen_neg_52	0.001	0.125	0.001
3_kitchen_neg_53	0.625	0.001	0.001
3_kitchen_neg_54	0.001	0.1875	0.001
3_kitchen_neg_55	0.001	0.375	0.001
3_kitchen_neg_56	0.001	0.001	0.25
3_kitchen_neg_57	0.001	0.001	0.25
3_kitchen_neg_58	0.001	0.125	0.001
3_kitchen_neg_59	0.1875	0.001	0.001
3_kitchen_neg_60	0.001	0.25	0.001
3_kitchen_neg_61	0.001	0.001	0.25
3_kitchen_neg_62	0.125	0.25	0.001
3_kitchen_neg_63	0.125	0.25	0.001
3_kitchen_neg_64	0.001	0.001	0.25
3_kitchen_neg_65	0.125	0.25	0.001
3_kitchen_neg_66	0.375	0.001	0.001
3_kitchen_neg_67	0.001	0.001	0.25
3_kitchen_neg_68	0.001	0.001	0.25
3_kitchen_neg_69	0.125	0.20833333333333334	0.001
3_kitchen_neg_70	0.5	0.4166666666666667	0.001
3_kitchen_neg_71	0.001	0.001	0.25
3_kitchen_neg_72	0.375	0.125	0.001
3_kitchen_neg_73	0.5	0.375	0.001
3_kitchen_neg_74	0.4166666666666667	0.2916666666666667	0.001
3_kitchen_neg_75	0.001	0.25	0.001
3_kitchen_neg_76	0.625	0.25	0.001
3_kitchen_neg_77	0.125	0.25	0.001
3_kitchen_neg_78	0.25	0.1875	0.001
3_kitchen_neg_79	0.001	0.5	0.001
3_kitchen_neg_80	0.4375	0.25	0.001
3_kitchen_neg_81	0.001	0.125	0.001
3_kitchen_neg_82	0.001	0.001	0.25
3_kitchen_neg_83	0.5	0.375	0.001
3_kitchen_neg_84	0.001	0.001	0.25
12_kitchen_pos_1	0.2916666666666667	0.40625	0.001
12_kitchen_pos_2	0.001	0.001	0.25
12_kitchen_pos_3	0.375	0.2916666666666667	0.001
12_kitchen_pos_4	0.1875	0.4166666666666667	0.001
12_kitchen_pos_5	0.001	0.001	0.25
12_kitchen_pos_6	0.001	0.001	0.25
12_kitchen_pos_7	0.375	0.5	0.001
12_kitchen_pos_8	0.375	0.21875	0.001
12_kitchen_pos_9	0.001	0.001	0.25
12_kitchen_pos_10	0.001	0.3125	0.001
12_kitchen_pos_11	0.001	0.125	0.001
12_kitchen_pos_12	0.001	0.125	0.001
12_kitchen_pos_13	0.001	0.001	0.25
12_kitchen_pos_14	0.375	0.25	0.001
12_kitchen_pos_15	0.001	0.001	0.25
12_kitchen_pos_16	0.125	0.5	0.001
12_kitchen_pos_17	0.001	0.25	0.001
12_kitchen_pos_18	0.1875	0.3125	0.001
12_kitchen_pos_19	0.001	0.001	0.25
12_kitchen_pos_20	0.375	0.5	0.001
12_kitchen_pos_21	0.001	0.4375	0.001
12_kitchen_pos_22	0.001	0.25	0.001
12_kitchen_pos_23	0.625	0.001	0.001
12_kitchen_pos_24	0.325	0.25	0.001
12_kitchen_pos_25	0.5	0.125	0.001
12_kitchen_pos_26	0.001	0.001	0.25
12_kitchen_pos_27	0.001	0.001	0.25
12_kitchen_pos_28	0.25	0.001	0.001
12_kitchen_pos_29	0.001	0.25	0.001
12_kitchen_pos_30	0.001	0.25	0.001
12_kitchen_pos_31	0.375	0.001	0.001
12_kitchen_pos_32	0.125	0.1875	0.001
12_kitchen_pos_33	0.001	0.001	0.25
12_kitchen_pos_34	0.125	0.375	0.001
12_kitchen_pos_35	0.25	0.25	0.001
12_kitchen_pos_36	0.375	0.2916666666666667	0.001
12_kitchen_pos_37	0.25	0.25	0.001
12_kitchen_pos_38	0.001	0.25	0.001
12_kitchen_pos_39	0.5	0.125	0.001
12_kitchen_pos_40	0.125	0.001	0.001
12_kitchen_pos_41	0.001	0.001	0.25
12_kitchen_pos_42	0.001	0.001	0.25
12_kitchen_pos_43	0.625	0.001	0.001
12_kitchen_pos_44	0.001	0.001	0.25
12_kitchen_pos_45	0.125	0.25	0.001
12_kitchen_pos_46	0.001	0.001	0.25
12_kitchen_pos_47	0.001	0.125	0.001
12_kitchen_pos_48	0.001	0.25	0.001
12_kitchen_pos_49	0.001	0.001	0.25
12_kitchen_pos_50	0.625	0.001	0.001
12_kitchen_pos_51	0.125	0.001	0.001
12_kitchen_pos_52	0.001	0.001	0.25
12_kitchen_pos_53	0.001	0.75	0.001
12_kitchen_pos_54	0.001	0.001	0.25
12_kitchen_pos_55	0.625	0.375	0.001
12_kitchen_pos_56	0.001	0.001	0.25
12_kitchen_pos_57	0.001	0.001	0.25
12_kitchen_pos_58	0.001	0.001	0.25
12_kitchen_pos_59	0.001	0.001	0.25
12_kitchen_pos_60	0.001	0.001	0.25
12_kitchen_pos_61	0.001	0.125	0.001
2_kitchen_pos_1	0.001	0.001	0.25
2_kitchen_pos_2	0.001	0.001	0.25
2_kitchen_pos_3	0.25	0.25	0.001
2_kitchen_pos_4	0.001	0.125	0.001
2_kitchen_pos_5	0.001	0.001	0.25
2_kitchen_pos_6	0.25	0.001	0.001
2_kitchen_pos_7	0.001	0.25	0.001
2_kitchen_pos_8	0.001	0.25	0.001
2_kitchen_pos_9	0.25	0.125	0.001
2_kitchen_pos_10	0.001	0.001	0.25
2_kitchen_pos_11	0.125	0.001	0.001
2_kitchen_pos_12	0.001	0.001	0.25
2_kitchen_pos_13	0.001	0.001	0.25
2_kitchen_pos_14	0.001	0.001	0.25
2_kitchen_pos_15	0.001	0.3125	0.001
2_kitchen_pos_16	0.5	0.001	0.001
2_kitchen_pos_17	0.001	0.001	0.25
2_kitchen_pos_18	0.001	0.375	0.001
2_kitchen_pos_19	0.625	0.25	0.001
2_kitchen_pos_20	0.4375	0.125	0.001
2_kitchen_pos_21	0.001	0.001	0.25
2_kitchen_pos_22	0.25	0.25	0.001
2_kitchen_pos_23	0.001	0.375	0.001
2_kitchen_pos_24	0.001	0.001	0.25
2_kitchen_pos_25	0.375	0.2857142857142857	0.001
2_kitchen_pos_26	0.001	0.001	0.25
2_kitchen_pos_27	0.001	0.001	0.25
2_kitchen_pos_28	0.125	0.25	0.001
2_kitchen_pos_29	0.25	0.25	0.001
2_kitchen_pos_30	0.5	0.125	0.001
2_kitchen_pos_31	0.001	0.25	0.001
2_kitchen_pos_32	0.125	0.25	0.001
2_kitchen_pos_33	0.001	0.125	0.001
2_kitchen_pos_34	0.001	0.001	0.25
2_kitchen_pos_35	0.375	0.001	0.001
2_kitchen_pos_36	0.25	0.25	0.001
2_kitchen_pos_37	0.4375	0.375	0.001
2_kitchen_pos_38	0.4375	0.5	0.001
2_kitchen_pos_39	0.25	0.1875	0.001
2_kitchen_pos_40	0.25	0.125	0.001
2_kitchen_pos_41	0.625	0.25	0.001
2_kitchen_pos_42	0.25	0.1875	0.001
2_kitchen_pos_43	0.125	0.4375	0.001
2_kitchen_pos_44	0.16666666666666666	0.21875	0.001
2_kitchen_pos_45	0.40625	0.16666666666666666	0.001
2_kitchen_pos_46	0.001	0.125	0.001
2_kitchen_pos_47	0.125	0.375	0.001
2_kitchen_pos_48	0.001	0.3125	0.001
2_kitchen_pos_49	0.125	0.375	0.001
2_kitchen_pos_50	0.3958333333333333	0.125	0.001
2_kitchen_pos_51	0.1875	0.25	0.001
2_kitchen_pos_52	0.001	0.001	0.25
2_kitchen_pos_53	0.001	0.001	0.25
2_kitchen_pos_54	0.25	0.001	0.001
2_kitchen_pos_55	0.25	0.25	0.001
2_kitchen_pos_56	0.2916666666666667	0.375	0.001
2_kitchen_pos_57	0.001	0.875	0.001
2_kitchen_pos_58	0.001	0.875	0.001
2_kitchen_pos_59	0.001	0.001	0.25
2_kitchen_pos_60	0.275	0.3125	0.001
2_kitchen_pos_61	0.125	0.25	0.001
2_kitchen_pos_62	0.125	0.20833333333333334	0.001
2_kitchen_pos_63	0.3333333333333333	0.4583333333333333	0.001
2_kitchen_pos_64	0.125	0.25	0.001
2_kitchen_pos_65	0.001	0.001	0.25
2_kitchen_pos_66	0.25	0.5	0.001
2_kitchen_pos_67	0.001	0.001	0.25
2_kitchen_pos_68	0.001	0.001	0.25
2_kitchen_pos_69	0.001	0.001	0.25
2_kitchen_pos_70	0.125	0.25	0.001
2_kitchen_pos_71	0.375	0.25	0.001
2_kitchen_pos_72	0.001	0.001	0.25
2_kitchen_pos_73	0.1875	0.375	0.001
2_kitchen_pos_74	0.3125	0.125	0.001
2_kitchen_pos_75	0.125	0.25	0.001
2_kitchen_pos_76	0.125	0.25	0.001
2_kitchen_pos_77	0.001	0.001	0.25
2_kitchen_pos_78	0.1875	0.1875	0.001
2_kitchen_pos_79	0.001	0.001	0.25
2_kitchen_pos_80	0.001	0.001	0.25
2_kitchen_pos_81	0.25	0.25	0.001
2_kitchen_pos_82	0.2916666666666667	0.2916666666666667	0.001
2_kitchen_pos_83	0.125	0.25	0.001
2_kitchen_pos_84	0.125	0.25	0.001
2_kitchen_pos_85	0.125	0.25	0.001
2_kitchen_pos_86	0.125	0.001	0.001
2_kitchen_pos_87	0.375	0.125	0.001
2_kitchen_pos_88	0.25	0.5	0.001
2_kitchen_pos_89	0.001	0.001	0.25
2_kitchen_pos_90	0.1875	0.4166666666666667	0.001
2_kitchen_pos_91	0.001	0.25	0.001
2_kitchen_pos_92	0.001	0.001	0.25
2_kitchen_pos_93	0.001	0.001	0.25
2_kitchen_pos_94	0.4375	0.001	0.001
2_kitchen_pos_95	0.25	0.25	0.001
2_kitchen_pos_96	0.4166666666666667	0.375	0.001
2_kitchen_pos_97	0.001	0.001	0.25
2_kitchen_pos_98	0.001	0.4166666666666667	0.001
2_kitchen_pos_99	0.125	0.3125	0.001
2_kitchen_pos_100	0.001	0.001	0.25
2_kitchen_pos_101	0.25	0.5	0.001
2_kitchen_pos_102	0.001	0.001	0.25
2_kitchen_pos_103	0.375	0.25	0.001
2_kitchen_pos_104	0.001	0.001	0.25
2_kitchen_pos_105	0.125	0.1875	0.001
2_kitchen_pos_106	0.375	0.25	0.001
2_kitchen_pos_107	0.001	0.25	0.001
2_kitchen_pos_108	0.001	0.25	0.001
2_kitchen_pos_109	0.125	0.375	0.001
2_kitchen_pos_110	0.001	0.46875	0.001
2_kitchen_pos_111	0.001	0.001	0.25
2_kitchen_pos_112	0.125	0.001	0.001
2_kitchen_pos_113	0.001	0.001	0.25
2_kitchen_pos_114	0.001	0.001	0.25
2_kitchen_pos_115	0.001	0.001	0.25
2_kitchen_pos_116	0.1875	0.25	0.001
2_kitchen_pos_117	0.125	0.25	0.001
2_kitchen_pos_118	0.125	0.5	0.001
2_kitchen_pos_119	0.001	0.125	0.001
2_kitchen_pos_120	0.001	0.001	0.25
2_kitchen_pos_121	0.001	0.001	0.25
2_kitchen_pos_122	0.25	0.25	0.001
2_kitchen_pos_123	0.001	0.001	0.25
2_kitchen_pos_124	0.001	0.25	0.001
2_kitchen_pos_125	0.125	0.125	0.001
2_kitchen_pos_126	0.5625	0.325	0.001
